blueWins,blueFirstBlood,blueKills,blueAssists,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redKills,redAssists,redTotalExperience,redCSPerMin,redGoldPerMin,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueCSDiff
1,1,6,8,18839,3400,2400,23.5,1824.7,3,3,16439,20.9,1484.7,0.5013511437468455,0.5166881111648685,0.11150926207105982,0.14290920133616766,26.0
0,0,6,8,17895,1019,37,21.7,1747.1,5,4,17858,20.6,1645.2,0.4595017680236609,0.4837531192508472,0.09835003542868713,0.10780443364713027,11.0
1,0,7,4,19312,1496,1352,23.7,1764.1,6,4,17960,21.4,1614.5,0.5140804284773337,0.4892392224050653,0.12485069339001925,0.10422107500759184,23.0
0,0,4,6,16395,-3921,-3284,18.1,1460.5,9,12,19679,24.2,1852.6,0.4761128023863556,0.5051716795480707,0.12312987144447818,0.12507338799473633,-61.0
1,1,6,4,17860,675,377,22.4,1624.9,3,4,17483,22.0,1557.4,0.5182032466899718,0.495603834490026,0.11067921854438707,0.11689442251240005,4.0
0,1,6,8,17928,-702,-2110,22.6,1715.7,9,5,20038,20.8,1785.9,0.5057913495200814,0.5195665019313457,0.07954246381212672,0.11148901710699463,18.0
1,1,4,5,17251,-1286,-1695,21.8,1516.5,5,5,18946,24.4,1645.1,0.4766299796351126,0.5168863350580029,0.10519283328272093,0.09035327462293756,-26.0
0,0,5,5,17722,-174,-503,21.5,1542.7,4,4,18225,22.9,1560.1,0.5200990486599917,0.494936556617505,0.05545095657455208,0.07442048790363398,-14.0
1,1,10,10,18248,2301,603,21.4,1787.8,5,5,17645,20.3,1557.7,0.4969783460008037,0.5031137137736221,0.10748051422208726,0.14102641967810509,11.0
0,1,10,4,19946,2504,2361,23.6,1800.0,6,7,17585,19.1,1549.6,0.5178658457392551,0.5189719084607206,0.10671120558761008,0.1126632250227756,45.0
1,0,5,9,19296,-1341,445,21.5,1585.1,7,6,18851,23.7,1719.2,0.4852089684076201,0.506631577234875,0.10729830954550054,0.09768195161453587,-22.0
0,0,5,3,17750,-2174,-325,22.9,1583.2,9,11,18075,22.1,1800.6,0.4884085507039178,0.5023031244249512,0.1173398117218342,0.12944630023281709,8.0
0,1,10,14,18806,1804,820,22.2,1893.1,10,10,17986,21.1,1712.7,0.4727941580475656,0.4967511009136226,0.045166514829436184,0.13616762830245974,11.0
0,1,7,6,17238,68,-369,20.1,1615.7,4,7,17607,21.3,1608.9,0.4850479603895685,0.518311460445487,0.16979451361473835,0.08397611094240309,-12.0
1,1,11,12,17746,1775,-5,20.7,1835.4,6,3,17751,20.8,1657.9,0.499607318210071,0.5254408776772336,0.09938252859601177,0.08097985626075513,-1.0
0,0,7,10,20199,424,1050,24.6,1727.4,5,4,19149,24.5,1685.0,0.5006107112153998,0.5053392580677911,0.08100010122482032,0.08650673145055167,1.0
0,0,4,5,17002,-2585,204,21.3,1537.2,11,12,16798,20.9,1795.7,0.5035681088990047,0.5120381681757138,0.08800485879137565,0.11156999696325537,4.0
1,0,13,17,20673,1610,2488,21.5,2017.5,12,13,18185,21.2,1856.5,0.4927140693248783,0.5062271488590326,0.08840975807267942,0.07804433647130278,3.0
0,0,5,5,17388,904,195,20.5,1548.6,3,3,17193,21.6,1458.2,0.4882008417262179,0.5054904455520467,0.15799169956473327,0.12501265310254076,-11.0
1,1,4,4,18077,-855,227,23.7,1607.4,9,10,17850,21.1,1692.9,0.4984613989700315,0.5054668048848271,0.12622735094645207,0.11312885919627493,26.0
1,0,7,7,18439,1991,1977,23.1,1684.9,3,3,16462,22.3,1485.8,0.5054573538832697,0.5038944243892711,0.06579613321186355,0.114424536896447,8.0
0,0,6,9,17343,-2893,-2027,18.8,1629.1,10,15,19370,23.6,1918.4,0.4900582444085627,0.5003711227152332,0.09559672031582143,0.08737726490535479,-48.0
0,0,5,4,17971,-2274,-2172,23.3,1616.4,8,10,20143,24.0,1843.8,0.4917816936693946,0.4993162055123005,0.12570098188075715,0.1388602085231299,-7.0
1,0,7,6,17795,-154,-612,22.1,1700.2,8,4,18407,22.5,1715.6,0.4904643337124733,0.4915486445962207,0.1050511185342646,0.184877011843304,-4.0
0,0,5,4,17286,-1630,-130,19.4,1534.2,9,12,17416,21.6,1697.2,0.4845200654461845,0.49775757639432,0.14469075817390425,0.10563822249215507,-22.0
0,0,1,2,15498,-6878,-4956,19.9,1311.9,9,9,20454,27.5,1999.7,0.4948706987968052,0.5008244836486393,0.08292337281101325,0.16833687620204474,-76.0
1,1,8,7,18967,1177,763,22.4,1747.2,7,7,18204,18.3,1629.5,0.5209397652125605,0.4880988611632223,0.08587913756453082,0.05713128859196275,41.0
1,0,3,1,19274,919,1527,23.1,1568.1,2,2,17747,23.0,1476.2,0.5076464907735166,0.5049724999372804,0.10689341026419676,0.11065897358032188,1.0
1,1,8,7,19500,2077,1804,23.9,1863.4,6,12,17696,19.6,1655.7,0.4870033633065411,0.5010232329743464,0.13489219556635285,0.1546512804939771,43.0
0,0,1,0,16550,-2973,-1940,20.9,1388.1,6,13,18490,22.2,1685.4,0.500796069215151,0.4731173362657746,0.08450248000809799,0.10478793400141714,-13.0
0,1,10,10,17219,-3228,-2075,19.9,1814.5,16,13,19294,23.7,2137.3,0.4733238087709442,0.5039551892998777,0.10665047069541453,0.06992610588116208,-38.0
1,1,9,16,16748,-999,-1466,20.3,1730.8,10,13,18214,21.2,1830.7,0.4804537896369007,0.4847845625095302,0.1379289401761312,0.09944326348820733,-9.0
0,0,2,0,14294,-6395,-4800,16.3,1304.9,13,20,19094,23.9,1944.4,0.4971871700651591,0.4911149564494032,0.11966798258933092,0.1048891588217431,-76.0
1,1,14,15,18552,5853,3870,22.0,2007.5,4,6,14682,17.9,1422.2,0.4882631219325333,0.5073119305915715,0.1238789351148902,0.1161048689138577,41.0
0,0,3,2,15120,-5141,-4745,15.8,1437.7,11,12,19865,24.1,1951.8,0.4964983336352966,0.5088000333005515,0.07885413503391032,0.0943820224719101,-83.0
1,1,9,9,17435,2318,1656,21.3,1727.0,3,3,15779,22.0,1495.2,0.4991930905254868,0.5078648203258819,0.12914262577183927,0.13845530924182609,-7.0
1,1,12,6,19855,3595,2595,24.0,1896.7,5,3,17260,21.7,1537.2,0.5005501830712239,0.5211930343389456,0.12193541856463205,0.1084927624253467,23.0
0,0,2,2,16501,-6604,-2014,19.1,1404.4,10,6,18515,23.6,2064.8,0.4874970828022522,0.507211989800939,0.11343253365725275,0.1104767689037352,-45.0
0,0,4,5,18715,-530,-123,26.1,1646.7,6,8,18838,22.7,1699.7,0.4994841394769541,0.5089337109204608,0.16568478590950506,0.10831055774876,34.0
1,1,8,5,18045,-796,-594,19.8,1784.6,13,12,18639,19.4,1864.2,0.458655701010423,0.5119282890049186,0.09794513614738333,0.16422714849681144,4.0
1,1,12,17,17656,3439,913,20.3,1999.3,6,8,16743,20.9,1655.4,0.5202722668900192,0.4788514379740668,0.1164085433748355,0.11007186962243144,-6.0
0,1,4,4,19667,1423,1022,23.2,1622.3,1,1,18645,24.2,1480.0,0.4991477653616674,0.5121298928482866,0.14792995242433446,0.06601882781658062,-10.0
0,1,2,3,16382,-3952,-2015,20.2,1407.1,8,8,18397,22.8,1802.3,0.5023891393362634,0.5063610086874617,0.05630124506529001,0.08527178864257516,-26.0
1,1,3,3,18267,-884,-471,24.5,1528.4,3,2,18738,22.7,1616.8,0.5057200469102365,0.4784715623857513,0.07521004150217632,0.09816783075210042,18.0
0,1,4,3,19072,2655,1326,27.2,1634.6,0,0,17746,21.8,1369.1,0.4963586926174188,0.5038719947619061,0.10199412896042112,0.08596011742079157,54.0
0,0,2,3,16775,-2031,-1121,22.5,1435.8,7,6,17896,22.3,1638.9,0.492493204907341,0.5037064239575132,0.14201842291729933,0.1523231096264804,2.0
1,1,7,7,20071,2893,3588,24.8,1720.6,2,4,16483,21.8,1431.3,0.5337154689151602,0.5017157011520542,0.09055572426358943,0.16590748051422208,30.0
1,1,2,3,18018,-976,-1408,23.6,1476.7,4,4,19426,21.5,1574.3,0.5061569200928627,0.5028112233723343,0.112278570705537,0.09033302965887234,21.0
1,1,12,13,18548,2182,1012,17.6,1829.1,7,4,17536,21.0,1610.9,0.495427767862252,0.5027302392205026,0.1025407429901812,0.08654722137868205,-34.0
0,0,3,5,17163,-1968,-2932,20.3,1497.9,5,6,20095,23.8,1694.7,0.4959968050715841,0.5003345095368419,0.09373418362182406,0.12205688834902315,-35.0
1,0,7,6,18251,-1806,123,23.1,1721.4,9,13,18128,20.4,1902.0,0.4981826952514486,0.503754933266998,0.1444275736410568,0.0832270472719911,27.0
0,0,7,11,15402,-5941,-4097,17.7,1646.1,16,18,19499,24.1,2240.2,0.4964884321094195,0.5101316750406044,0.06360967709282317,0.11671221783581336,-64.0
1,0,3,2,16596,-2105,-1815,21.9,1402.7,5,4,18411,26.1,1613.2,0.5121634290710503,0.4684663426234466,0.07662718898673955,0.1662516449033303,-42.0
1,0,7,6,19324,993,593,22.4,1743.2,5,11,18731,20.9,1643.9,0.4937793049985597,0.5080037036596561,0.1588419880554712,0.10932280595201943,15.0
1,1,6,5,17938,-809,10,23.1,1596.9,8,8,17928,21.6,1677.8,0.4909954751108334,0.5012546190681374,0.1362283631946553,0.08755946958194147,15.0
0,1,7,5,17166,-1903,-1398,19.5,1630.8,11,10,18564,21.4,1821.1,0.4956898025379489,0.4830136178199284,0.13637007794311165,0.11539629517157605,-19.0
0,0,2,2,16231,-2325,-2078,21.6,1411.9,5,9,18309,23.5,1644.4,0.4922201713095354,0.5040689733839077,0.10138678003846543,0.1451563923474036,-19.0
1,1,6,4,19133,-100,-1205,21.4,1604.4,4,2,20338,23.4,1614.4,0.5015990561986056,0.4974412333909742,0.07711306812430407,0.05008604109727706,-20.0
0,0,4,2,16617,-4396,-2703,18.3,1501.1,11,16,19320,24.5,1940.7,0.4975870216956964,0.4891373934508066,0.08506933900192326,0.14521712723959915,-62.0
0,0,3,6,15493,-3525,-3278,16.9,1451.7,8,15,18771,20.2,1804.2,0.5104516923437655,0.5095682276345175,0.11940479805648345,0.09594088470492963,-33.0
0,0,1,2,16539,-3728,-3076,22.0,1365.3,6,4,19615,22.0,1738.1,0.4936275208142238,0.5074752942304384,0.12689543476060333,0.07255795120963662,0.0
0,1,8,13,18351,1256,301,19.1,1783.3,8,7,18050,19.3,1657.7,0.4933067132010259,0.499712848037957,0.13604615851806862,0.1225630124506529,-2.0
1,1,9,14,18824,3082,3200,22.8,1775.9,4,4,15624,16.8,1467.7,0.4948170081421488,0.5171325429422721,0.08703310051624658,0.0958396598846037,60.0
0,0,6,6,17652,197,1241,24.0,1615.8,6,10,16411,20.5,1596.1,0.4886237891824302,0.4941425856526182,0.15135135135135133,0.04789958497823666,35.0
0,0,4,3,18863,482,914,22.2,1614.7,5,4,17949,19.9,1566.5,0.5170911018931762,0.4928174341570558,0.1511084117825691,0.07255795120963662,23.0
0,0,6,7,18634,1019,327,22.0,1706.5,5,7,18307,23.3,1604.6,0.5069038700988655,0.518669708690737,0.09810709585990483,0.08233626885312277,-13.0
1,1,8,6,18953,817,266,21.5,1728.7,7,7,18687,21.8,1647.0,0.4915298986790701,0.4918212696042782,0.17119141613523636,0.07055369976718291,-3.0
1,1,6,4,19158,499,2441,19.5,1599.7,4,4,16717,21.0,1549.8,0.5042648472420257,0.5146012534349568,0.07324627998785302,0.11446502682457738,-15.0
1,1,3,4,18342,-923,-1234,21.5,1538.7,3,5,19576,23.2,1631.0,0.5056753853456073,0.4915522706570186,0.11098289300536493,0.14183621824071266,-17.0
1,0,5,6,17908,-531,241,21.1,1631.3,8,4,17667,20.5,1684.4,0.4948096676692715,0.4909666638269616,0.0799473630934305,0.1043222998279178,6.0
0,0,4,4,18632,1033,372,25.2,1598.7,3,3,18260,23.1,1495.4,0.5070995966240567,0.4911903345661308,0.1292236056281,0.13183520599250936,21.0
1,0,7,9,16307,-2336,-1468,16.9,1630.4,8,9,17775,21.1,1864.0,0.5367900428311143,0.4889413112681357,0.06014778823767587,0.13582346391335154,-42.0
1,1,10,11,17640,-1253,-1627,20.3,1817.7,12,15,19267,23.5,1943.0,0.5057482095701801,0.4919289222756452,0.1425852819111246,0.1445895333535783,-32.0
1,0,7,6,18552,2851,1313,24.0,1749.3,4,4,17239,19.8,1464.2,0.5009833729705971,0.5058024749017701,0.107237574653305,0.054033809089988866,42.0
1,1,12,16,19743,5349,4131,25.4,1944.3,3,3,15612,19.0,1409.4,0.5005830173218694,0.4737724007958358,0.14744407328676995,0.06763842494179573,64.0
0,0,4,5,17571,-1670,-540,18.6,1492.0,5,1,18111,23.3,1659.0,0.5059738679831375,0.5058232942863874,0.095657455208017,0.1366737524040895,-47.0
0,0,9,8,17230,225,787,21.6,1751.1,8,14,16443,20.6,1728.6,0.5053809252012071,0.5024859313314893,0.10517258831865577,0.11110436278975606,10.0
1,1,9,10,17163,459,-1147,19.7,1681.9,5,3,18310,23.5,1636.0,0.5146490757986384,0.5006267335968901,0.09596112966899484,0.14505516752707764,-38.0
1,1,3,5,16970,-2127,-1619,19.8,1470.3,6,10,18589,23.3,1683.0,0.4960263929446308,0.4994197088106147,0.1547727502783683,0.09468569693288796,-35.0
1,1,7,5,18747,575,706,20.3,1680.1,5,7,18041,21.4,1622.6,0.5026364582967553,0.4881346728798511,0.14090494989371394,0.15424638121267334,-11.0
0,1,4,7,18913,-329,-230,24.8,1625.4,5,5,19143,27.2,1658.3,0.4930690938549658,0.5144389971387494,0.1073995343658265,0.07304383034720112,-24.0
1,0,4,4,18212,-2375,-293,20.4,1547.8,6,4,18505,23.6,1785.3,0.496021450768785,0.5095217968899299,0.10555724263589432,0.1207612106488511,-32.0
1,0,5,4,16498,-2623,-2312,20.6,1536.3,10,16,18810,22.6,1798.6,0.4922592517615738,0.5158729604787767,0.12213786820528395,0.07990687316530012,-20.0
1,1,9,12,16462,217,434,21.2,1712.1,8,9,16028,17.3,1690.4,0.4887956091914044,0.4973726404504964,0.11810912035631138,0.147241623646118,39.0
0,0,5,5,14655,-4160,-6073,17.2,1506.9,13,10,20728,23.1,1922.9,0.501281332331938,0.5012931671004032,0.13734183621824073,0.15791071970847256,-59.0
0,0,5,1,15926,-498,-1785,17.9,1589.1,5,4,17711,19.6,1638.9,0.5026963709939313,0.4870550407877618,0.11978945237372204,0.10266221277457233,-17.0
0,0,1,1,16245,-4500,-2980,18.8,1331.6,9,11,19225,21.5,1781.6,0.4820366145796648,0.5284558850450853,0.1391436380200425,0.1052738131389817,-27.0
0,1,6,11,17199,-43,-1154,21.5,1595.6,4,4,18353,22.6,1599.9,0.514701630831086,0.5086465346088913,0.06763842494179573,0.09353173398117218,-11.0
1,1,3,2,18396,-643,-1199,22.5,1566.1,3,5,19595,25.6,1630.4,0.4944989550127749,0.4945814544615555,0.07755845733373823,0.13171373620811824,-31.0
1,1,6,5,17947,1206,968,19.8,1678.9,5,5,16979,19.2,1558.3,0.4872746762763829,0.5180568971496349,0.08506933900192329,0.13596517866180788,6.0
0,1,5,5,17442,-3529,-1509,21.2,1634.7,12,15,18951,21.4,1987.6,0.5111527804855392,0.5072317194767789,0.09920032391942506,0.1086547221378682,-2.0
0,0,3,3,16728,-1123,-976,20.1,1490.1,6,6,17704,23.2,1602.4,0.4912645680946202,0.4928754758852326,0.10946452070047576,0.12302864662415225,-31.0
0,1,8,12,17105,1096,120,19.0,1701.8,7,4,16985,19.6,1592.2,0.5009221598894338,0.4906871992294712,0.10320882680433244,0.07022978034213988,-6.0
0,0,8,12,16909,-5219,-3480,16.5,1634.2,13,15,20389,26.3,2156.1,0.5310358168125873,0.5053612805744124,0.1149711509262071,0.0934912440530418,-98.0
0,0,5,3,16202,-3527,-1901,20.9,1480.1,11,12,18103,23.0,1832.8,0.4910581801609583,0.4810989177726839,0.15376050207510886,0.13102540742990182,-21.0
0,1,9,17,17113,1936,1447,20.9,1733.3,6,5,15666,19.7,1539.7,0.5027582080674377,0.5233484841669894,0.14181597327664744,0.03913351553800992,12.0
0,0,4,6,16945,-1729,-1258,19.4,1505.2,7,8,18203,22.6,1678.1,0.4975997067817088,0.5145781397806056,0.08332827209231704,0.1166312379795526,-32.0
1,1,4,5,17392,-797,-843,22.7,1558.5,6,7,18235,24.1,1638.2,0.4863982623394497,0.4944802936500629,0.06739548537301346,0.15693896143334346,-14.0
0,0,3,4,17980,-764,-1142,21.4,1527.3,5,1,19122,24.8,1603.7,0.5086535722155044,0.4999688338084554,0.15329486790160946,0.1180078955359854,-34.0
0,1,5,7,15541,-2484,-3235,18.8,1566.6,9,5,18776,23.5,1815.0,0.5074108459785801,0.4974501955134642,0.07559469581941491,0.09628504909403786,-47.0
0,0,2,0,17470,-2269,-1078,21.9,1459.1,8,7,18548,22.3,1686.0,0.4958533156320272,0.4985575277913871,0.08409758072679421,0.1420994027735601,-4.0
0,0,3,5,15769,-1753,-3324,19.1,1469.0,7,4,19093,21.0,1644.3,0.501364991268967,0.5097227530445008,0.13070148800485878,0.08814657353983198,-19.0
0,0,7,8,17777,-1122,-926,19.3,1715.1,7,6,18703,23.4,1827.3,0.5043974770376706,0.5147658988376402,0.07245672638931065,0.10316833687620204,-41.0
0,1,6,6,17819,428,-558,21.1,1637.8,6,6,18377,21.6,1595.0,0.49040938226563296,0.5103603960900067,0.07415730337078652,0.09563721024395183,-5.0
0,0,5,7,15375,-945,-2334,20.8,1566.1,7,5,17709,23.4,1660.6,0.4966489973196252,0.5050570251771691,0.12317036137260855,0.061241016297196076,-26.0
0,1,7,4,18105,-17,-355,23.1,1658.9,4,4,18460,22.0,1660.6,0.5041767779009667,0.5060148931709001,0.04812227958295375,0.07395485373013462,11.0
0,1,3,3,17700,-1286,-995,23.4,1590.0,6,6,18695,21.4,1718.6,0.5020829185872273,0.5080156085348094,0.08806559368357121,0.11561898977629315,20.0
1,1,5,8,15638,-2614,-1880,19.6,1492.7,9,16,17518,21.4,1754.1,0.5158505219161784,0.5088895736718332,0.08926004656341735,0.11041603401153964,-18.0
1,1,2,0,18159,2231,223,24.7,1687.5,3,3,17936,19.0,1464.4,0.482098670495633,0.4885199281218461,0.10051624658366233,0.09298511995141208,57.0
0,1,8,8,18916,3060,1838,20.7,1784.7,2,3,17078,22.1,1478.7,0.5005716482329324,0.5091038510523095,0.05644295981374633,0.10818908796436888,-14.0
1,1,6,9,18278,311,-50,20.1,1636.9,6,5,18328,21.6,1605.8,0.4909962262383747,0.4812658086116622,0.07551371596315418,0.0572122684482235,-15.0
1,1,4,7,18965,2850,1646,26.4,1732.0,1,0,17319,24.8,1447.0,0.4925920835042121,0.4943554688962402,0.13671424233221988,0.16991598339912944,16.0
1,1,9,6,20134,3195,1370,23.1,1853.2,4,1,18764,22.3,1533.7,0.5003774997685583,0.503090576607447,0.14633060026318453,0.07976515841684381,8.0
0,1,8,10,18233,1363,-147,20.2,1713.6,6,2,18380,21.8,1577.3,0.5156352587485593,0.5037781416989089,0.11001113473023584,0.12319060633667375,-16.0
0,0,8,7,18448,1025,-199,19.2,1713.7,6,4,18647,18.7,1611.2,0.5100349465842798,0.4953268051635396,0.10256098795424637,0.1263690656949084,5.0
0,1,8,11,18680,2544,-21,24.5,1911.4,7,10,18701,20.9,1657.0,0.4971945042721392,0.5209271658792887,0.11802814050005064,0.066059317744711,36.0
0,0,2,2,13939,-6373,-5156,15.0,1355.5,10,9,19095,24.2,1992.8,0.5052234520838377,0.510402039336333,0.11659074805142222,0.1328474541957688,-92.0
1,1,4,5,16234,-2268,-2502,21.3,1470.7,5,5,18736,25.4,1697.5,0.4969016351757954,0.4974958067067339,0.11203563113675473,0.14076323514525765,-41.0
0,1,3,2,17956,-44,-357,21.4,1602.5,7,5,18313,22.0,1606.9,0.5200674628352057,0.4921042060026322,0.12614637109019133,0.1108614232209738,-6.0
0,1,8,11,15799,357,-26,19.6,1677.6,7,7,15825,18.6,1641.9,0.5199123762621168,0.5209808392369225,0.07907682963862739,0.07929952424334448,10.0
1,0,3,1,17670,236,-37,23.2,1537.9,3,5,17707,21.7,1514.3,0.4843084958864394,0.5189686205679857,0.05494483247292237,0.06654519688227553,15.0
1,1,5,6,19002,2973,1440,23.9,1719.6,1,2,17562,23.9,1422.3,0.4939903320628752,0.4809410841211975,0.11110436278975606,0.09343050916084623,0.0
1,1,7,4,19346,2977,3051,23.4,1720.0,1,1,16295,21.1,1422.3,0.5062404477879022,0.4943567664992196,0.13618787326652496,0.10646826601882782,23.0
0,0,9,11,17708,-423,-1210,18.0,1747.2,8,11,18918,22.1,1789.5,0.5024726942044823,0.4958224685232932,0.08569693288794412,0.13894118837939062,-41.0
0,1,4,5,17093,-1077,-2560,23.1,1543.5,5,1,19653,24.9,1651.2,0.5060087843880681,0.4942932761878859,0.11902014373924485,0.11110436278975604,-18.0
1,1,6,5,19189,1782,1959,22.9,1658.8,4,1,17230,18.9,1480.6,0.5119036267369779,0.5065308197910415,0.08782265411478894,0.11592266423727098,40.0
1,1,6,7,17848,941,129,22.8,1678.4,6,4,17719,17.6,1584.3,0.5152493724501878,0.5083009531271263,0.09735803218949288,0.0968923980159935,52.0
1,0,9,11,18420,-1346,-1607,19.1,1698.2,8,7,20027,21.2,1832.8,0.4877640174955401,0.4945579722167493,0.12116610993015488,0.10588116206093734,-21.0
1,1,9,11,16554,-1430,-2349,17.5,1763.5,13,13,18903,21.9,1906.5,0.4970111445121635,0.5003651182802181,0.11819010021257212,0.11576070452474947,-44.0
0,0,5,2,18220,-1091,-892,22.5,1591.3,8,6,19112,20.8,1700.4,0.4790014085645945,0.4959458217903461,0.08270067820629619,0.10952525559267133,17.0
0,0,4,6,16054,-2088,-2747,17.0,1448.7,7,6,18801,21.7,1657.5,0.5001261460575633,0.504317021794264,0.0741977932989169,0.1025407429901812,-47.0
0,1,2,1,18376,-1045,169,23.3,1564.3,3,3,18207,22.9,1668.8,0.4820842355241278,0.4845472422291556,0.11308836926814456,0.11363498329790465,4.0
1,0,5,5,18782,213,-583,23.3,1685.3,5,2,19365,24.9,1664.0,0.5018118610406102,0.5063545480396914,0.17483550966697034,0.10355299119344064,-16.0
1,1,12,14,17997,4484,2878,19.5,1824.2,2,1,15119,19.9,1375.8,0.4681940123107198,0.4942389957674093,0.14321287579714545,0.08073691669197287,-4.0
1,1,7,8,17575,-1543,-523,19.4,1686.6,7,7,18098,20.7,1840.9,0.4955505417220072,0.4908318238180808,0.13406215203968014,0.14137058406721328,-13.0
0,0,2,2,18411,-2599,-818,23.2,1467.3,5,7,19229,27.1,1727.2,0.4984659839238298,0.5090824088525538,0.08907784188683067,0.15529911934406315,-39.0
1,1,4,4,17936,-338,-9,21.5,1546.3,5,6,17945,21.7,1580.1,0.506480470473668,0.4967569822307682,0.13011438404696835,0.11810912035631135,-2.0
1,0,6,6,16324,-2047,-2330,21.0,1582.4,9,8,18654,20.5,1787.1,0.4907632506591349,0.5145572739789138,0.14001417147484566,0.1012653102540743,5.0
1,0,8,13,17579,1192,449,22.7,1712.9,5,7,17130,22.5,1593.7,0.5119744868086146,0.5103348675086077,0.11642878833890072,0.09790464621925296,2.0
1,0,6,4,17761,1167,489,23.6,1633.5,3,1,17272,20.6,1516.8,0.5056931522770582,0.4654590088327389,0.13643081283530722,0.09616357930964672,30.0
0,0,6,8,18702,1579,1223,20.8,1709.9,4,3,17479,22.8,1552.0,0.4827200210854538,0.4920674221854705,0.08488713432533658,0.15208017005769814,-20.0
1,1,10,6,20483,5271,3997,23.4,1907.7,2,2,16486,19.1,1380.6,0.4968261254735306,0.4788564560924159,0.044822350440327965,0.1269156797246685,43.0
1,0,1,0,17958,-1607,-1043,27.1,1498.3,7,10,19001,21.2,1659.0,0.4833388026079197,0.4909376614843594,0.11942504302054865,0.107561494078348,59.0
1,0,9,9,18134,280,-1018,21.9,1736.8,6,8,19152,22.7,1708.8,0.5072883169949355,0.4818972711871582,0.13060026318453286,0.12649053547929953,-8.0
0,0,3,4,17397,-2811,-2702,22.5,1528.6,8,11,20099,24.7,1809.7,0.4947531053712117,0.5115502409579551,0.07810507136349833,0.08517056382224923,-22.0
0,0,5,5,17669,-1025,-1767,20.9,1631.7,8,4,19436,24.5,1734.2,0.4926790275847842,0.4919945503870569,0.1164490333029659,0.11462698653709888,-36.0
1,0,5,9,19838,409,1681,24.5,1636.4,4,3,18157,22.9,1595.5,0.5002639843750298,0.5189755050550939,0.0826601882781658,0.09458447211256203,16.0
0,1,3,6,15613,-417,-1234,17.3,1462.3,3,4,16847,20.7,1504.0,0.5077394126959518,0.4776664284813732,0.11557849984816278,0.11788642575159433,-34.0
1,1,10,12,18437,4534,1707,22.2,1993.8,5,4,16730,21.4,1540.4,0.5151986899742605,0.4842312275690819,0.09559672031582143,0.13329284340520295,8.0
0,0,5,5,17699,-1437,-1656,21.6,1622.1,8,4,19355,22.7,1765.8,0.5034376741855096,0.5164380053476343,0.09972669298511996,0.14337483550966695,-11.0
