blueWins,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueVisionScore,redVisionScore
1,2,0,8,11,0,0,0,7.2,50,1654,1097,21.8,1772.6,4,4,5,0,0,0,6.8,48,21.9,1607.2,14,10
0,1,0,3,3,1,1,0,7.0,58,-516,266,23.2,1568.5,1,6,8,0,0,0,6.8,45,20.8,1620.1,11,14
1,5,1,6,7,0,1,0,7.2,68,2577,2592,22.1,1753.0,2,4,3,1,0,0,6.8,46,19.6,1495.3,13,17
0,1,1,6,10,0,0,0,6.8,59,-402,-520,20.5,1626.0,2,6,7,0,1,0,7.0,51,21.9,1666.2,15,18
0,5,0,5,5,0,0,0,6.8,60,-4404,-3165,18.3,1566.8,2,10,9,1,0,0,7.2,48,25.6,2007.2,17,17
0,1,0,7,7,0,1,0,7.2,43,-2922,-1424,20.9,1651.1,0,10,13,0,0,0,7.4,72,21.2,1943.3,35,12
1,6,1,8,13,1,0,0,6.8,44,-659,-701,20.0,1696.5,7,11,15,0,0,0,6.8,44,22.0,1762.4,16,17
0,4,1,11,17,0,0,0,7.0,47,1924,1938,20.1,1821.2,3,6,5,0,0,0,6.6,52,21.2,1628.8,14,14
0,3,0,4,2,0,0,0,7.0,55,-2075,-738,20.7,1504.2,12,7,5,1,1,0,7.0,40,23.6,1711.7,58,20
0,0,1,4,2,0,0,0,6.8,38,-1055,-1236,23.5,1566.1,5,6,8,0,0,0,7.2,52,22.2,1671.6,16,12
1,2,1,10,11,0,1,0,7.0,50,3239,2494,21.8,1798.6,3,3,4,0,0,0,6.6,53,19.8,1474.7,16,12
0,4,0,0,0,0,1,0,6.8,60,-2765,-2677,21.8,1377.6,3,5,6,1,0,0,7.2,53,25.6,1654.1,14,19
0,4,0,7,6,0,0,0,6.2,24,-1183,-1425,18.6,1533.0,3,8,10,1,0,0,6.6,37,19.9,1651.3,17,19
0,1,1,4,0,0,0,0,7.0,52,-1012,-1528,19.7,1472.7,2,4,7,1,0,0,7.2,56,23.8,1573.9,13,14
1,2,1,7,8,1,0,0,6.8,60,3245,307,22.9,1765.1,2,4,3,0,0,0,6.8,52,17.9,1440.6,14,16
0,4,1,5,10,0,0,0,6.6,47,-157,-269,18.4,1549.6,3,3,4,1,0,0,6.6,55,22.9,1565.3,18,17
1,2,1,9,10,1,0,0,7.4,45,2862,1862,24.2,1839.5,3,6,4,0,0,0,6.8,40,20.0,1553.3,42,17
1,3,1,7,8,1,0,0,6.8,27,789,-1212,22.0,1686.6,1,4,5,0,0,0,6.8,52,22.4,1607.7,14,12
0,2,0,7,12,0,0,0,7.0,39,-986,-484,21.1,1644.9,3,7,13,1,0,0,7.2,53,23.8,1743.5,13,10
1,1,0,5,4,1,0,0,7.0,58,-812,-202,21.8,1614.2,2,8,2,0,0,0,7.2,48,23.3,1695.4,17,15
0,4,1,4,2,0,0,0,6.6,52,-3196,-3217,20.5,1509.9,6,7,10,1,0,0,7.4,71,22.6,1829.5,15,13
1,1,1,9,7,1,0,0,7.2,69,738,1289,20.7,1804.4,1,8,11,0,0,0,6.8,41,18.8,1730.6,14,11
1,2,1,5,6,0,0,0,7.2,40,1144,464,25.1,1624.8,3,5,5,0,0,0,7.0,56,19.9,1510.4,15,13
1,4,0,5,5,1,0,0,7.0,44,246,759,20.5,1518.2,1,2,2,0,1,0,7.0,56,23.0,1493.6,13,20
0,1,0,6,5,0,0,0,6.8,44,-919,-483,19.5,1565.1,2,6,5,1,0,0,7.0,68,20.3,1657.0,42,16
1,2,1,5,1,1,1,0,7.0,64,805,691,21.1,1591.7,3,4,4,0,0,0,6.8,60,18.7,1511.2,15,13
0,4,0,2,2,0,0,0,6.8,57,-1656,-453,19.3,1388.9,3,5,8,1,0,0,6.6,44,22.9,1554.5,38,13
0,9,1,7,5,0,0,0,7.0,44,1153,930,24.1,1685.8,13,5,11,1,0,0,7.0,46,21.1,1570.5,44,25
1,1,1,9,17,0,0,0,6.4,38,740,-692,20.4,1811.9,2,8,18,1,0,0,6.8,36,21.0,1737.9,14,18
0,3,1,8,9,0,0,0,6.8,46,2841,858,20.7,1735.2,0,2,4,1,0,0,6.6,69,19.8,1451.1,56,14
0,3,0,11,15,0,0,0,6.6,35,449,-260,21.9,1792.4,3,9,10,0,0,0,6.8,44,18.2,1747.5,13,16
0,5,1,3,2,0,0,0,6.8,37,-1759,-2019,22.6,1449.0,3,4,1,1,0,0,7.2,58,24.7,1624.9,14,41
0,9,0,6,10,0,0,0,6.8,60,-1257,333,18.9,1617.2,4,8,11,1,0,0,7.0,36,22.6,1742.9,14,19
0,1,0,1,1,0,0,0,6.8,48,-1824,-613,23.9,1455.5,3,6,6,0,1,0,7.0,55,20.4,1637.9,15,19
0,6,0,6,6,0,0,0,7.2,51,-843,147,19.7,1535.5,1,5,7,1,0,0,7.0,55,22.3,1619.8,15,25
0,4,1,4,3,1,0,0,6.4,45,-2618,-1567,17.5,1439.5,1,8,11,0,0,0,7.0,50,21.3,1701.3,17,19
0,3,1,6,7,1,0,0,7.0,48,253,-453,22.5,1663.0,3,6,3,0,0,0,7.0,56,21.3,1637.7,14,15
0,3,0,8,9,0,0,0,7.2,60,1229,1913,22.5,1698.4,2,5,3,0,0,0,6.8,36,21.4,1575.5,30,15
0,2,0,7,9,1,0,0,7.0,30,-938,-1180,20.5,1667.5,0,9,12,0,0,0,7.2,67,19.9,1761.3,13,19
0,6,0,7,6,0,0,0,7.0,43,-487,764,20.7,1625.8,3,4,4,0,1,1,6.6,61,20.7,1674.5,45,17
0,0,0,3,3,0,0,0,7.2,60,-1431,-648,21.2,1557.1,1,7,9,1,0,0,7.0,51,24.1,1700.2,14,15
1,5,1,12,13,1,0,0,7.4,68,4498,4087,22.8,1974.0,1,5,6,0,0,0,6.2,40,18.3,1524.2,12,21
1,0,0,1,0,1,0,0,6.2,43,-3574,-3171,20.8,1374.9,3,7,9,0,0,0,7.2,67,22.2,1732.3,17,25
1,4,1,4,3,1,1,0,7.2,52,693,-204,27.1,1623.1,4,1,1,0,0,0,7.2,59,24.5,1553.8,18,15
1,0,0,6,5,0,0,0,7.0,45,-915,3,18.8,1573.6,1,7,4,1,0,0,7.0,59,19.9,1665.1,11,19
0,1,0,6,8,0,0,0,7.2,69,1847,1663,22.2,1709.9,0,3,5,1,1,0,6.8,70,21.0,1525.2,18,16
1,2,1,8,10,0,0,0,6.8,41,2978,-438,23.6,1762.0,4,2,4,0,0,0,7.2,67,18.0,1464.2,15,16
1,1,0,5,6,0,0,0,6.6,48,1245,1084,23.1,1625.0,3,4,5,0,0,0,6.6,52,21.6,1500.5,18,15
0,2,0,8,11,1,0,0,7.0,54,-1632,562,20.7,1713.6,4,10,17,0,1,1,6.8,32,17.3,1876.8,14,13
1,4,1,13,10,1,0,3,7.2,54,8657,7609,23.4,2222.8,1,7,9,0,0,0,4.8,29,10.7,1357.1,11,11
1,0,1,9,15,0,0,0,7.0,68,2197,233,21.8,1884.7,2,6,8,1,0,0,7.4,44,23.6,1665.0,15,15
0,0,0,2,2,0,0,0,5.4,42,-9152,-8290,13.0,1346.2,1,15,12,0,0,1,7.4,80,24.7,2261.4,5,17
0,3,0,7,7,0,0,0,7.2,28,687,-291,23.9,1636.4,5,4,7,1,0,0,7.2,62,23.2,1567.7,15,48
1,2,0,6,9,0,0,0,6.8,36,220,-740,23.3,1727.9,1,8,10,1,0,0,7.2,56,21.1,1705.9,15,14
1,1,1,1,1,0,0,0,6.8,56,-96,-1063,22.5,1465.4,1,2,1,0,0,0,7.0,40,24.0,1475.0,13,16
0,5,0,6,8,0,0,0,6.4,47,-3746,-3014,18.7,1521.1,3,12,18,1,0,0,7.2,56,23.0,1895.7,11,20
1,4,1,5,11,1,0,0,7.4,60,629,1496,22.3,1707.6,2,6,11,0,0,0,6.8,33,21.5,1644.7,17,18
1,4,0,1,2,0,1,0,7.0,63,-1476,-346,21.4,1453.6,5,4,4,1,0,0,7.0,48,25.3,1601.2,12,19
0,0,0,7,7,1,0,0,6.8,59,-575,-1680,19.8,1730.8,1,9,6,0,0,0,7.0,40,22.7,1788.3,14,10
0,3,1,4,4,0,1,0,6.8,45,-635,-1525,20.5,1620.3,1,6,8,1,0,0,7.2,61,20.6,1683.8,32,17
1,3,1,6,4,1,0,0,6.8,36,149,447,23.5,1613.0,7,5,3,0,0,0,6.6,40,24.1,1598.1,20,15
0,2,1,2,3,0,1,0,7.0,46,657,-1141,22.3,1573.9,1,4,5,1,0,0,6.8,60,19.9,1508.2,16,15
0,2,0,9,13,0,0,0,7.2,43,-958,264,22.8,1749.8,1,11,18,1,0,0,7.2,45,20.0,1845.6,13,12
1,3,0,6,3,0,0,0,6.6,63,-2922,-2165,16.5,1494.7,6,9,6,1,0,0,7.2,44,23.9,1786.9,19,12
0,3,0,3,3,0,0,0,6.4,48,-3410,-3134,21.7,1489.3,5,11,13,1,0,0,7.4,32,24.0,1830.3,17,15
1,0,0,11,11,0,1,0,7.0,54,311,559,19.2,1881.7,1,8,6,0,0,1,6.8,36,22.8,1850.6,11,16
1,2,1,9,10,0,1,0,7.0,64,1792,1373,19.7,1770.4,1,6,2,1,0,0,6.6,48,20.5,1591.2,16,14
0,2,0,1,1,0,1,1,6.6,52,-856,-2269,24.1,1571.7,5,6,11,1,0,0,7.2,42,24.5,1657.3,16,70
1,1,1,10,9,1,0,0,7.0,40,1154,999,21.2,1725.2,1,6,5,0,0,0,7.0,42,22.0,1609.8,26,15
0,2,0,3,3,0,0,0,6.8,50,-2124,-1109,18.5,1479.4,2,7,7,1,0,0,7.0,68,21.7,1691.8,14,10
0,1,0,3,5,0,0,0,6.8,39,-982,36,21.7,1475.1,1,4,6,1,0,0,6.8,72,21.0,1573.3,13,13
1,2,1,2,2,1,0,0,7.0,71,467,-298,24.6,1543.0,0,2,2,0,0,0,7.0,64,23.6,1496.3,19,11
0,0,0,1,0,0,0,0,6.8,56,-3389,-1855,22.2,1426.6,3,7,9,1,1,0,7.4,76,23.1,1765.5,17,39
0,3,1,6,4,1,1,0,6.8,36,-1003,-491,20.4,1616.8,1,8,7,0,0,0,6.8,59,22.0,1717.1,37,21
1,2,1,6,3,1,0,0,7.0,52,572,417,22.4,1730.3,12,7,7,0,0,0,7.0,60,20.5,1673.1,102,13
0,6,0,6,7,1,0,0,6.8,48,-1556,-1808,20.4,1611.1,2,8,5,0,0,0,7.2,40,24.1,1766.7,15,15
1,1,0,8,10,0,0,0,7.2,53,2323,1699,19.9,1802.9,2,6,5,0,0,0,6.8,38,19.2,1570.6,16,15
0,2,1,7,7,0,0,0,7.2,49,1486,1605,22.2,1669.5,3,4,3,1,0,0,6.8,44,22.9,1520.9,37,17
1,2,1,8,7,0,1,0,7.2,48,3755,2662,22.8,1775.5,1,2,3,0,0,0,6.6,51,18.3,1400.0,16,14
0,3,0,8,12,1,0,0,6.6,40,1327,-741,21.4,1738.8,4,8,6,0,0,0,6.6,47,19.0,1606.1,18,17
1,1,1,6,7,1,1,0,7.2,51,2929,2507,26.0,1687.4,2,0,0,0,0,0,6.6,52,23.9,1394.5,16,16
0,1,1,3,3,0,0,0,7.0,42,536,-18,23.9,1559.1,1,2,2,0,1,0,7.0,50,23.4,1505.5,12,12
1,5,1,8,12,1,0,0,7.0,43,3575,1394,23.7,1756.2,2,3,1,0,1,0,6.6,45,17.6,1398.7,20,42
1,5,1,12,16,1,0,0,7.2,38,4801,2127,22.9,1962.8,3,4,4,0,0,0,6.8,60,19.8,1482.7,21,21
0,2,0,5,5,0,0,0,6.6,41,-2201,-2344,20.2,1587.1,2,12,9,1,0,0,7.2,28,22.1,1807.2,16,39
0,3,1,9,8,0,0,0,7.0,45,2785,1671,22.2,1779.2,2,5,1,1,0,0,6.6,53,20.4,1500.7,15,16
0,5,1,7,8,0,1,0,6.8,44,-692,-736,19.3,1616.8,3,8,6,0,0,0,6.8,58,20.7,1686.0,128,38
1,3,0,4,3,1,0,0,6.6,55,-4406,-2504,21.7,1578.6,5,11,15,0,0,1,7.2,68,23.3,2019.2,16,20
1,0,0,8,6,1,1,0,7.2,60,1792,1300,23.5,1788.9,4,8,7,0,0,0,7.0,48,18.0,1609.7,21,11
0,1,0,2,3,0,1,0,6.4,48,-6717,-4767,18.1,1361.2,5,14,17,1,0,0,7.6,56,22.6,2032.9,51,14
0,1,1,5,4,0,0,0,6.8,52,-193,-634,20.4,1621.8,2,7,10,1,1,0,6.8,48,20.2,1641.1,21,18
1,3,0,8,6,0,0,0,7.4,76,1667,3434,25.2,1818.8,4,6,8,1,0,0,6.4,51,18.8,1652.1,15,17
0,2,1,5,5,1,0,0,6.6,44,-1860,-2194,21.9,1578.6,2,8,11,0,1,0,7.2,44,23.1,1764.6,14,12
0,2,1,1,1,1,0,0,6.2,50,-3324,-3139,23.5,1441.9,5,7,7,0,0,0,7.4,60,24.6,1774.3,18,15
0,4,1,7,10,0,0,0,6.8,46,-1655,-1744,19.4,1657.5,1,11,7,1,0,0,7.2,52,20.8,1823.0,12,16
0,1,0,5,4,0,0,0,6.8,45,-321,272,20.3,1506.8,5,5,5,1,1,0,6.6,45,21.1,1538.9,21,17
1,5,1,10,9,1,0,0,7.4,43,4947,2051,25.3,1922.5,2,1,1,0,1,0,6.8,49,20.0,1427.8,15,16
1,1,1,10,10,0,0,0,7.2,47,3424,3153,21.8,1868.8,2,6,7,0,0,0,6.2,40,17.0,1526.4,41,15
1,5,1,10,10,1,0,0,7.2,44,3028,1818,23.6,1865.0,2,5,4,0,0,0,6.8,36,21.6,1562.2,15,17
0,3,1,3,3,1,1,0,7.0,54,-211,843,23.4,1520.7,4,2,4,0,0,0,7.0,48,21.1,1541.8,17,19
1,5,1,11,8,1,0,0,7.0,44,2123,1612,20.4,1752.2,2,5,3,0,0,0,7.0,52,19.4,1539.9,16,37
0,3,0,12,13,0,0,0,7.0,40,1025,439,19.3,1813.1,2,9,13,1,0,0,6.8,40,21.3,1710.6,90,25
1,3,0,10,9,0,1,0,7.2,50,2343,2878,20.9,1820.9,3,7,8,1,0,0,6.4,54,17.0,1586.6,74,17
0,3,0,5,4,0,0,0,7.0,55,-565,738,23.0,1616.2,4,7,12,0,0,0,7.0,44,23.4,1672.7,15,56
1,5,1,7,4,0,0,0,7.0,55,-1785,-1131,22.9,1680.5,2,10,12,1,1,0,7.4,56,24.8,1859.0,16,19
1,3,0,3,3,0,1,0,7.0,64,-873,-1792,22.0,1574.2,4,6,6,0,0,0,7.4,62,21.5,1661.5,13,16
1,1,1,11,8,0,0,0,7.2,57,1641,1386,20.7,1864.9,1,9,9,0,0,0,7.0,39,19.9,1700.8,31,7
1,4,0,4,4,0,1,1,6.6,51,-1111,-1185,20.2,1664.3,3,12,15,1,0,1,6.4,40,18.8,1775.4,17,15
1,3,0,5,6,0,0,0,7.0,60,-2390,-1796,23.8,1650.0,4,9,11,1,0,0,7.2,49,24.0,1889.0,14,20
0,3,1,7,8,1,0,0,7.0,51,1807,733,22.1,1697.2,1,6,3,0,1,0,7.0,40,21.1,1516.5,31,14
0,1,1,3,5,0,0,0,6.4,48,-5003,-4682,21.5,1449.6,0,11,17,1,0,0,7.6,83,20.8,1949.9,38,56
1,4,1,7,5,1,0,0,7.6,62,651,1744,24.1,1679.0,3,5,10,0,0,0,6.8,65,18.6,1613.9,13,13
1,18,0,3,5,1,0,0,7.2,74,928,955,24.0,1570.4,1,3,1,0,0,0,7.0,45,23.2,1477.6,17,63
1,3,1,7,8,1,0,0,7.4,52,4649,3488,25.9,1828.5,0,0,0,0,0,0,6.4,56,21.5,1363.6,22,37
0,4,0,3,4,0,0,0,6.4,39,-4743,-2650,17.3,1441.4,1,11,10,1,1,0,7.4,52,24.5,1915.7,19,16
1,2,1,3,3,0,0,0,7.2,64,1775,1652,26.9,1698.1,3,1,2,1,1,0,7.0,72,25.6,1520.6,15,60
1,2,1,10,12,1,0,0,7.0,58,2019,674,24.0,1851.6,1,6,8,0,0,0,7.2,49,21.4,1649.7,13,105
1,4,0,3,0,1,0,0,7.4,72,1402,2404,24.1,1559.4,2,1,1,0,0,0,6.8,59,21.5,1419.2,38,14
1,0,1,8,5,0,0,0,7.0,46,240,399,21.4,1725.9,0,9,14,1,0,0,6.8,32,22.3,1701.9,12,17
1,2,1,10,9,0,0,0,7.0,48,2281,546,20.8,1774.1,4,7,5,1,0,0,6.8,57,18.3,1546.0,16,12
1,2,1,8,6,1,1,0,7.2,76,764,2490,22.6,1786.7,3,7,6,0,0,0,6.6,59,17.8,1710.3,16,16
1,4,1,15,16,0,0,1,6.8,27,7579,4666,20.8,2146.2,1,4,7,0,0,0,5.8,41,13.9,1388.3,15,15
1,0,0,4,3,0,0,0,6.8,54,-112,398,22.1,1554.8,1,4,3,1,1,0,6.8,63,23.2,1566.0,14,14
1,1,0,8,8,1,0,0,7.2,46,1198,197,22.9,1740.5,3,5,1,0,0,0,7.2,64,23.7,1620.7,16,36
1,3,0,9,12,1,1,0,7.0,52,2199,1291,20.4,1711.2,0,5,9,0,0,0,7.0,36,19.7,1491.3,15,14
1,2,1,8,9,0,0,0,6.8,33,2992,258,23.9,1791.7,2,4,3,0,0,0,6.8,44,20.5,1492.5,18,15
0,2,1,5,8,0,0,0,6.0,49,-4292,-4133,16.9,1546.5,2,13,13,0,0,0,7.2,50,23.0,1975.7,18,30
0,3,1,5,6,0,0,0,6.8,46,-1407,-1305,24.0,1602.0,7,8,12,1,0,0,7.2,50,22.6,1742.7,19,25
1,16,1,8,9,0,0,0,7.2,41,1860,1500,23.0,1670.8,4,2,3,0,0,0,6.6,50,22.6,1484.8,14,41
0,1,0,3,3,0,0,0,6.8,38,-1554,-704,20.6,1438.4,2,5,6,1,0,0,7.0,49,19.7,1593.8,15,12
0,3,0,11,10,0,0,0,7.2,46,-1004,-515,22.5,1842.0,2,14,14,0,0,0,7.2,52,20.5,1942.4,14,14
0,2,1,3,3,0,0,0,7.0,52,258,-298,22.3,1480.4,1,2,3,1,0,0,7.0,60,20.0,1454.6,24,82
1,5,1,6,3,0,0,0,7.0,49,190,-57,23.4,1627.9,6,5,6,1,1,0,7.2,68,21.8,1608.9,18,18
1,4,1,15,16,1,0,1,7.4,48,7413,4895,24.7,2171.1,2,4,5,0,0,0,5.8,51,13.6,1429.8,18,20
0,2,1,8,8,0,1,0,6.4,55,1315,63,20.7,1712.4,3,6,6,0,0,0,6.6,33,20.9,1580.9,15,17
0,1,1,5,2,0,0,0,7.2,57,688,872,22.9,1589.5,3,4,3,0,0,0,7.0,44,23.1,1520.7,14,22
0,1,1,6,5,0,1,0,6.8,44,664,185,18.0,1596.0,4,3,1,1,0,0,6.6,64,20.5,1529.6,16,12
1,3,1,10,6,1,0,0,7.4,76,1754,433,18.9,1767.8,2,7,4,0,0,0,6.8,54,20.7,1592.4,46,13
1,2,1,12,15,0,0,0,6.6,44,1083,554,18.2,1819.3,3,7,8,1,0,0,6.8,47,22.5,1711.0,28,18
0,3,0,2,1,1,0,0,6.8,56,-4728,-3668,23.0,1464.3,4,11,14,0,0,0,7.6,64,23.6,1937.1,11,28
1,3,1,8,9,1,0,0,7.2,74,1015,1543,18.5,1684.0,3,5,7,0,1,0,6.6,38,19.5,1582.5,34,79
1,0,0,2,2,1,0,0,7.0,64,-410,-194,20.9,1470.7,2,4,3,0,0,0,7.0,52,20.1,1511.7,19,14
1,2,1,4,1,1,0,0,6.6,33,-1663,-1174,22.2,1446.7,3,7,5,0,0,0,6.8,36,18.6,1613.0,21,18
1,2,1,7,8,0,0,0,6.6,47,3373,2234,22.6,1763.3,0,2,2,0,0,0,6.6,36,20.5,1426.0,16,13
0,1,1,3,3,0,0,0,6.6,44,-1044,-2760,20.0,1483.7,5,5,7,1,0,0,7.2,68,18.3,1588.1,16,25
0,2,0,4,6,0,0,0,6.8,57,-2803,-1709,23.5,1582.6,3,11,12,1,0,0,7.0,38,23.8,1862.9,15,15
1,1,1,8,7,1,1,0,7.0,56,3346,3707,26.9,1835.7,1,5,4,0,0,0,6.6,45,17.6,1501.1,18,81
0,5,1,7,6,0,1,0,7.0,51,1561,-87,24.1,1646.0,4,4,0,1,0,0,7.2,77,19.7,1489.9,17,17
0,0,1,7,6,0,0,0,6.4,40,-3304,-3201,17.6,1605.4,1,14,8,1,0,0,7.2,58,17.0,1935.8,18,12
0,2,0,3,1,0,0,0,6.4,36,-3238,-2465,20.2,1389.9,4,6,7,1,0,0,7.2,45,26.1,1713.7,11,14
1,9,0,3,6,1,1,0,7.0,63,-357,221,23.1,1591.1,4,5,7,0,0,0,7.0,51,22.4,1626.8,16,20
1,6,1,2,4,0,0,0,6.8,52,-714,233,23.1,1521.5,3,4,6,1,0,0,7.0,60,20.8,1592.9,19,25
1,3,1,9,11,0,1,0,7.0,46,2806,1391,23.6,1803.6,3,4,7,1,0,0,6.6,49,23.2,1523.0,18,47
0,1,1,6,5,0,0,0,6.8,36,205,-1306,21.2,1630.4,4,4,5,1,1,0,7.0,75,20.3,1609.9,13,14
0,2,0,2,4,0,0,0,6.8,80,-392,-995,22.6,1526.7,1,3,1,1,0,0,7.4,60,25.4,1565.9,31,18
0,2,1,4,5,0,0,0,6.8,50,-1176,-1456,25.2,1605.5,1,8,9,1,0,0,7.0,51,22.5,1723.1,16,61
1,1,0,8,8,0,0,0,7.0,60,-882,-740,20.4,1740.4,3,7,9,1,0,0,7.4,63,25.3,1828.6,16,25
0,1,0,1,1,0,1,0,6.4,56,-2955,-2776,17.9,1374.1,2,7,7,1,0,0,7.0,47,22.0,1669.6,13,16
1,4,0,5,6,0,0,0,7.0,68,194,-220,22.3,1640.2,5,7,8,0,0,0,7.0,56,19.5,1620.8,16,14
0,3,0,2,1,0,0,0,6.6,56,-3251,-3208,22.5,1493.3,1,9,7,0,0,0,7.4,43,24.1,1818.4,12,16
0,2,0,3,4,0,1,0,6.8,47,-1761,-1206,19.2,1466.5,3,7,10,1,0,0,7.0,52,21.3,1642.6,15,16
1,0,1,14,15,0,1,0,7.0,62,1342,13,18.0,1937.2,2,8,9,0,0,0,7.4,51,22.9,1803.0,14,11
0,2,1,6,7,0,0,0,7.0,48,690,998,23.5,1631.0,1,3,5,1,0,0,6.8,40,23.0,1562.0,14,18
0,3,0,6,4,0,0,0,6.8,49,-4073,-3038,15.4,1464.3,2,14,11,1,0,0,7.4,44,20.7,1871.6,16,16
1,4,1,3,3,1,0,0,7.4,75,2296,2033,25.1,1642.6,0,1,2,0,0,0,6.8,46,23.6,1413.0,15,18
0,2,0,6,3,0,0,0,7.0,47,-1081,-953,22.9,1633.1,1,9,9,1,0,0,7.2,56,23.5,1741.2,17,16
1,0,0,6,4,0,0,0,6.6,44,-1664,-602,22.2,1589.5,2,10,10,1,0,0,7.0,45,21.8,1755.9,23,19
1,2,1,10,15,1,0,0,7.0,47,2287,376,21.6,1817.6,3,6,3,0,0,0,7.2,52,20.2,1588.9,17,19
1,2,1,7,11,1,0,0,7.2,56,2821,2755,24.3,1756.6,2,1,3,0,0,0,6.8,54,23.4,1474.5,19,14
0,1,0,2,3,0,0,0,6.6,47,-6240,-4315,20.3,1383.2,3,11,11,1,1,1,7.6,49,23.3,2007.2,12,13
1,5,1,8,7,1,0,0,7.2,60,1570,643,23.8,1775.1,3,6,1,0,0,0,7.0,52,22.6,1618.1,16,38
0,1,0,3,5,1,0,0,7.0,59,39,238,23.9,1538.2,1,4,7,0,0,0,7.0,40,22.5,1534.3,36,14
1,3,1,9,11,0,0,0,7.2,44,1132,269,22.6,1732.6,3,4,5,1,0,0,7.2,59,20.3,1619.4,16,38
0,4,1,8,11,0,0,0,6.8,48,-1429,-1521,19.2,1675.6,6,10,11,0,1,0,6.8,60,20.9,1818.5,22,22
1,3,1,4,3,1,0,0,6.8,67,-1764,-1997,22.3,1628.9,2,9,11,0,0,0,7.2,51,24.4,1805.3,19,17
1,1,1,7,7,0,0,0,6.8,48,-172,-21,19.7,1658.1,4,9,9,1,0,0,7.0,48,19.6,1675.3,13,14
1,6,0,7,6,0,0,0,7.2,57,201,303,20.4,1655.5,7,5,6,1,0,0,7.2,64,21.0,1635.4,35,45
0,6,1,3,4,0,0,0,7.0,48,-2185,-2444,25.0,1570.0,6,9,9,0,0,0,7.6,60,21.6,1788.5,24,21
0,2,0,2,2,0,0,0,5.8,24,-5020,-4792,21.3,1349.4,3,11,9,1,0,0,7.4,57,24.6,1851.4,16,14
0,15,1,3,2,0,1,0,6.2,36,-5694,-3457,18.3,1387.6,4,9,15,0,0,1,6.8,51,20.4,1957.0,53,74
0,4,1,7,6,0,0,0,6.8,51,-2781,-1104,19.3,1666.8,3,12,15,0,1,1,7.2,36,20.5,1944.9,17,45
1,3,0,5,3,0,1,0,7.2,45,565,2073,20.6,1600.9,3,5,4,0,0,0,6.8,49,21.8,1544.4,18,21
1,2,0,4,7,1,0,0,7.0,52,508,-183,25.0,1632.1,4,3,7,0,0,0,7.0,74,22.5,1581.3,77,15
1,3,1,9,7,0,0,0,6.8,40,2154,2068,17.9,1675.5,1,5,3,0,0,0,5.8,11,19.9,1460.1,18,18
1,0,1,7,5,0,0,0,7.0,62,1063,1501,18.9,1640.7,4,5,0,0,0,0,6.8,40,20.5,1534.4,13,12
0,2,1,5,6,0,0,0,6.4,44,-1805,-2303,20.3,1506.1,2,9,8,1,0,0,7.0,49,20.1,1686.6,13,18
0,3,0,6,9,0,0,0,7.0,48,-1026,-982,21.5,1655.2,3,9,7,1,0,0,7.0,52,23.4,1757.8,28,19
0,3,0,8,5,0,0,0,7.4,36,1664,1691,23.8,1653.8,1,5,1,1,0,0,6.8,56,19.0,1487.4,17,41
0,1,0,5,6,0,0,0,6.6,44,-84,-22,23.3,1595.8,4,8,9,0,0,0,6.6,36,19.0,1604.2,18,37
0,3,1,7,7,0,1,0,7.2,48,936,386,22.1,1685.1,5,5,2,1,0,0,7.0,59,25.3,1591.5,53,16
1,2,0,6,8,1,0,0,7.4,63,2631,2349,20.1,1675.3,2,2,1,0,1,0,6.4,48,20.7,1412.2,13,23
0,4,1,2,2,1,0,0,6.6,45,-1183,-2491,22.2,1460.7,5,3,1,0,0,0,7.0,58,22.8,1579.0,48,12
0,3,0,5,8,1,0,0,7.2,64,-312,37,24.5,1716.0,1,8,12,0,0,0,7.2,60,23.1,1747.2,14,15
0,4,0,7,4,0,1,0,6.6,52,-833,-773,18.7,1636.0,2,9,13,1,0,0,6.8,56,19.7,1719.3,13,19
0,3,0,5,5,0,1,0,6.6,56,-1308,-564,19.2,1528.8,4,7,6,1,0,0,7.0,49,22.3,1659.6,21,29
1,3,0,11,7,0,0,0,7.4,51,2862,3250,22.1,1841.5,2,5,7,0,0,0,7.0,44,22.3,1555.3,17,12
1,0,0,3,3,0,0,0,7.0,51,-1449,313,23.1,1519.0,3,4,4,1,1,0,7.0,48,26.4,1663.9,14,16
1,2,1,7,9,0,0,0,7.2,57,2010,1365,24.4,1718.8,2,3,0,0,0,0,6.8,71,22.6,1517.8,16,10
1,4,1,10,9,0,0,0,6.8,54,-52,258,17.0,1690.0,3,7,5,1,0,0,7.0,40,22.2,1695.2,16,14
0,3,1,8,5,0,0,0,6.4,40,-315,-1874,19.0,1620.8,3,5,5,1,0,0,7.0,58,24.2,1652.3,18,16
1,3,0,3,3,0,0,0,7.0,56,-1579,-655,22.3,1547.7,1,9,12,0,1,0,7.0,52,19.2,1705.6,15,61
0,2,0,4,5,0,0,0,7.0,52,-616,-1349,21.9,1557.4,3,5,3,1,0,0,7.2,72,23.2,1619.0,56,14
