,gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,blueAvgWinrate,redAvgWinrate
865,NA1/3758436716,"['Renekton', 'Olaf', 'Orianna', 'Aphelios', 'Galio']",0,1.0,0.0,18580.0,-1288.0,-2365.0,8.0,2.0,2.0,5.0,"['Gnar', 'Pantheon', 'Twisted Fate', 'Miss Fortune', 'Thresh']",0.0,20945.0,3.0,33.3,32.5,1569.6,1698.4,0.18835467504228073,0.13268905532737377,0.5188618887290778,0.5161461789213535
866,NA1/3758156888,"['Wukong', 'Pantheon', 'Syndra', 'Aphelios', 'Thresh']",1,0.0,0.0,18819.0,650.0,1124.0,38.0,1.0,1.0,1.0,"['Gangplank', 'Nocturne', 'Viktor', 'KaiSa', 'Galio']",0.0,17695.0,1.0,33.6,29.8,1543.6,1478.6,0.1234597728920029,0.184923894660546,0.4973582078416931,0.5031044843703405
867,NA1/3758406682,"['Urgot', 'Hecarim', 'Orianna', 'Aphelios', 'Thresh']",0,0.0,0.0,17379.0,-1407.0,-448.0,23.0,0.0,0.0,4.0,"['Renekton', 'Lillia', 'Twisted Fate', 'KaiSa', 'Galio']",0.0,17827.0,6.0,31.4,29.1,1485.9,1626.6,0.16670693404203912,0.22217927035515825,0.4983685365499372,0.5243606998485312
868,NA1/3758466191,"['Gragas', 'Pantheon', 'LeBlanc', 'KaiSa', 'Leona']",0,1.0,0.0,17633.0,-1012.0,-2205.0,-6.0,1.0,2.0,2.0,"['Camille', 'Olaf', 'Twisted Fate', 'Xayah', 'Rakan']",0.0,19838.0,2.0,30.1,30.7,1460.6,1561.8,0.19043247161150037,0.12679391157284367,0.5110199068280352,0.5238375513684252
869,NA1/3758616570,"['Renekton', 'Taliyah', 'Twisted Fate', 'Aphelios', 'Leona']",0,0.0,0.0,16745.0,-2666.0,-3586.0,-22.0,1.0,1.0,9.0,"['Ornn', 'Lillia', 'Yone', 'KaiSa', 'Galio']",0.0,20331.0,5.0,28.4,30.6,1482.1,1748.7,0.14428605943464606,0.19086735926552306,0.5327450140104634,0.49317804632040946
870,NA1/3758437047,"['Gragas', 'Udyr', 'Galio', 'Senna', 'Pantheon']",0,0.0,0.0,19641.0,649.0,673.0,14.0,5.0,8.0,5.0,"['Illaoi', 'Taliyah', 'Twisted Fate', 'Jhin', 'Leona']",0.0,18968.0,4.0,31.6,30.2,1695.4,1630.5,0.15281468953853589,0.0894902150277845,0.5036631365505426,0.4987174444602148
871,NA1/3758516729,"['Jayce', 'Nidalee', 'Twisted Fate', 'Aphelios', 'Nautilus']",1,0.0,0.0,18947.0,1925.0,1091.0,35.0,5.0,7.0,4.0,"['Renekton', 'Elise', 'Viktor', 'Vayne', 'Lulu']",0.0,17856.0,6.0,31.5,28.0,1810.5,1618.0,0.122565837158734,0.09855037448659096,0.5124161657037394,0.48784603503783586
872,NA1/3758277138,"['Camille', 'Graves', 'Sylas', 'Tristana', 'Galio']",1,1.0,0.0,19484.0,1260.0,170.0,-1.0,3.0,1.0,0.0,"['Malphite', 'Lillia', 'Orianna', 'KaiSa', 'Sett']",0.0,19314.0,0.0,33.1,33.2,1629.9,1503.9,0.1410968833051462,0.21780623338970764,0.5096363232203103,0.4933177717000647
873,NA1/3758466558,"['Wukong', 'Lillia', 'Lucian', 'KaiSa', 'Sett']",1,0.0,0.0,16685.0,348.0,-827.0,37.0,3.0,8.0,5.0,"['Malphite', 'Hecarim', 'Viktor', 'Aphelios', 'Shen']",0.0,17512.0,6.0,29.4,25.7,1549.4,1514.6,0.19702826769751147,0.1128050253684465,0.49837152543631325,0.47710178320205837
874,NA1/3758407064,"['Gragas', 'Hecarim', 'Aurelion Sol', 'Draven', 'Leona']",1,1.0,0.0,18654.0,3214.0,1362.0,24.0,3.0,3.0,0.0,"['Shen', 'Lillia', 'Pantheon', 'KaiSa', 'Thresh']",0.0,17292.0,0.0,31.3,28.9,1749.1,1427.7,0.12614158009180962,0.1905532737376178,0.5747457906622301,0.4947684316113394
875,NA1/3758277193,"['Camille', 'Olaf', 'Syndra', 'Vayne', 'Soraka']",0,0.0,0.0,17605.0,-2611.0,-1461.0,-6.0,2.0,2.0,9.0,"['Shen', 'Lillia', 'Yone', 'KaiSa', 'Thresh']",0.0,19066.0,16.0,28.7,29.3,1568.7,1829.8,0.09780140130466297,0.19258274945639042,0.46909051999907553,0.4866651903148208
876,NA1/3758287197,"['Aatrox', 'Hecarim', 'Viktor', 'Jhin', 'Maokai']",0,1.0,0.0,17289.0,-348.0,-423.0,13.0,1.0,1.0,3.0,"['Shen', 'Graves', 'Zoe', 'Miss Fortune', 'Galio']",0.0,17712.0,6.0,30.5,29.2,1498.7,1533.5,0.12080212611741967,0.09398405411935251,0.5063543322445936,0.4777558106302114
877,NA1/3758636409,"['Karma', 'Hecarim', 'Yone', 'Jhin', 'Seraphine']",1,0.0,0.0,18886.0,2526.0,1571.0,14.0,5.0,9.0,2.0,"['Riven', 'Taliyah', 'Yasuo', 'Miss Fortune', 'Gragas']",0.0,17315.0,2.0,29.8,28.4,1712.5,1459.9,0.11413384875573811,0.06610292341145205,0.48053326451823875,0.5310485746809889
878,NA1/3758297028,"['Ornn', 'Lillia', 'Lucian', 'KaiSa', 'Galio']",0,0.0,0.0,18191.0,-2060.0,-987.0,-16.0,1.0,1.0,3.0,"['Gragas', 'Nidalee', 'Yone', 'Aphelios', 'Thresh']",0.0,19178.0,3.0,31.2,32.8,1454.6,1660.6,0.20265764677458323,0.14522831601836192,0.4957304365711156,0.4970100660290412
879,NA1/3758446939,"['Gragas', 'Kindred', 'Pantheon', 'KaiSa', 'Thresh']",0,0.0,0.0,17063.0,520.0,296.0,-30.0,6.0,9.0,3.0,"['Renekton', 'Nidalee', 'Zoe', 'Xayah', 'Leona']",0.0,16767.0,3.0,26.4,29.4,1591.4,1539.4,0.19064991543851173,0.1634935974873158,0.49601790980541194,0.5008686059730103
880,NA1/3758476928,"['Gragas', 'Lillia', 'Yone', 'KaiSa', 'Galio']",0,0.0,0.0,19044.0,-1121.0,-82.0,7.0,0.0,0.0,0.0,"['Aatrox', 'Taliyah', 'Anivia', 'Senna', 'Poppy']",0.0,19126.0,0.0,32.7,32.0,1465.8,1577.9,0.21162116453249577,0.06699685914472095,0.5008238722589183,0.4834488304727132
881,NA1/3758277602,"['Gnar', 'Nidalee', 'Malzahar', 'Samira', 'Sett']",0,1.0,0.0,17033.0,-510.0,-2212.0,-49.0,1.0,3.0,2.0,"['Wukong', 'Graves', 'Orianna', 'KaiSa', 'Galio']",0.0,19245.0,3.0,28.5,33.4,1580.6,1631.6,0.12681807199806716,0.20790045904807924,0.5246565827504107,0.5112006291910244
882,NA1/3758447367,"['Aatrox', 'Taliyah', 'Pantheon', 'KaiSa', 'Galio']",1,1.0,0.0,19915.0,4160.0,3478.0,71.0,8.0,10.0,2.0,"['Renekton', 'Gragas', 'Zoe', 'Aphelios', 'Alistar']",0.0,16437.0,3.0,32.6,25.5,1822.6,1406.6,0.17209470886687606,0.1858903116694854,0.5291067767520142,0.5068307687403142
883,NA1/3758437617,"['Aatrox', 'Taliyah', 'Twisted Fate', 'Senna', 'Sett']",1,1.0,0.0,17394.0,1777.0,780.0,-1.0,3.0,7.0,0.0,"['Renekton', 'Lillia', 'Zoe', 'Jhin', 'Alistar']",0.0,16614.0,0.0,29.3,29.4,1576.8,1399.1,0.11058226624788596,0.17678183136023196,0.521397133088833,0.49405327475829575
884,ESPORTSTMNT01/1721548,"['Jax', 'RekSai', 'Orianna', 'KaiSa', 'Rell']",1,0.0,0.0,17125.0,1214.0,-61.0,13.0,7.0,14.0,4.0,"['Ornn', 'Lillia', 'Yone', 'Xayah', 'Thresh']",0.0,17186.0,8.0,28.9,27.6,1684.4,1563.0,0.19299347668518965,0.1457115245228316,0.5081068989003393,0.47623403167632994
885,ESPORTSTMNT01/1721557,"['Aatrox', 'Nidalee', 'Irelia', 'Samira', 'Alistar']",0,1.0,0.0,19598.0,1779.0,1192.0,4.0,3.0,2.0,0.0,"['Camille', 'Lee Sin', 'Twisted Fate', 'KaiSa', 'Rell']",0.0,18406.0,0.0,33.2,32.8,1659.0,1481.1,0.13167431746798744,0.20381734718531047,0.5062847454865669,0.537450651843294
886,6943-9412,"['Lucian', 'Lillia', 'Renekton', 'Xayah', 'Alistar']",1,1.0,0.0,19327.0,982.0,181.0,24.0,2.0,3.0,3.0,"['Gnar', 'Udyr', 'Ryze', 'Jhin', 'Leona']",0.0,19146.0,4.0,34.5,32.1,1636.6,1538.4,0.19528871708142065,0.17866634452766367,0.498121657843514,0.490444888936225
887,ESPORTSTMNT01/1721590,"['Jayce', 'Olaf', 'Syndra', 'KaiSa', 'Sett']",0,0.0,0.0,15757.0,-2094.0,-1022.0,13.0,2.0,0.0,4.0,"['Aatrox', 'Nidalee', 'Galio', 'Miss Fortune', 'Ashe']",0.0,16779.0,6.0,27.2,25.9,1398.6,1608.0,0.2064508335346702,0.09821212853346219,0.49397382635062703,0.502096981008908
888,6943-9413,"['Camille', 'Lillia', 'Yone', 'Miss Fortune', 'Thresh']",1,1.0,0.0,18571.0,239.0,-531.0,-14.0,3.0,4.0,2.0,"['Gnar', 'Hecarim', 'Rumble', 'Xayah', 'Alistar']",0.0,19102.0,2.0,32.1,33.5,1654.1,1630.2,0.1304179753563663,0.20268180719980672,0.49384371286527945,0.5109473877152023
889,6943-9414,"['Akali', 'Olaf', 'Twisted Fate', 'Aphelios', 'Thresh']",1,1.0,0.0,17459.0,218.0,-43.0,12.0,3.0,7.0,3.0,"['Gragas', 'Graves', 'Ryze', 'Miss Fortune', 'Nautilus']",0.0,17502.0,9.0,31.3,30.1,1580.9,1559.1,0.14170089393573326,0.12773616815655955,0.5178559519730714,0.47587203706763415
890,ESPORTSTMNT01/1721617,"['Aatrox', 'Nidalee', 'Orianna', 'KaiSa', 'Gragas']",0,1.0,0.0,17984.0,459.0,-193.0,3.0,2.0,7.0,1.0,"['Camille', 'Lillia', 'Yone', 'Samira', 'Rell']",0.0,18177.0,3.0,31.5,31.2,1516.3,1470.4,0.22785697028267698,0.1417733752114037,0.5144928109317102,0.4990009248378041
891,6944-9415,"['Gnar', 'Pantheon', 'Zoe', 'Samira', 'Alistar']",1,1.0,0.0,19382.0,29.0,-181.0,-1.0,1.0,1.0,0.0,"['Jayce', 'Graves', 'Twisted Fate', 'Jhin', 'Rell']",0.0,19563.0,0.0,36.0,36.1,1584.6,1581.7,0.15440927760328582,0.1257066924377869,0.5095570675678915,0.49617587656313855
892,ESPORTSTMNT01/1721630,"['Gnar', 'Nidalee', 'Lucian', 'Varus', 'Maokai']",0,0.0,0.0,19294.0,-795.0,1076.0,27.0,0.0,0.0,2.0,"['Camille', 'Taliyah', 'Irelia', 'Aphelios', 'Thresh']",0.0,18218.0,5.0,34.5,31.8,1490.5,1570.0,0.12145445759845372,0.11804783764194252,0.5261089971774039,0.5221720322822047
893,6944-9416,"['Gangplank', 'Lillia', 'Zoe', 'Samira', 'Leona']",1,1.0,0.0,18250.0,795.0,-31.0,-9.0,4.0,9.0,2.0,"['Gnar', 'Graves', 'Orianna', 'Aphelios', 'Alistar']",0.0,18281.0,3.0,32.4,33.3,1659.3,1579.8,0.13421116211645326,0.20823870500120806,0.48573782528841447,0.510385041970571
894,6944-9417,"['Ornn', 'Olaf', 'Azir', 'Aphelios', 'Thresh']",1,1.0,0.0,18791.0,1573.0,426.0,-14.0,3.0,8.0,0.0,"['Renekton', 'Lillia', 'Akali', 'KaiSa', 'Leona']",0.0,18365.0,0.0,32.9,34.3,1703.2,1545.9,0.15387774824836917,0.2379318676008698,0.48918510242507596,0.5140774338358194
895,ESPORTSTMNT01/1731994,"['Karma', 'Hecarim', 'Orianna', 'Jhin', 'Nautilus']",0,0.0,0.0,18023.0,-688.0,-1209.0,-6.0,0.0,0.0,1.0,"['Gnar', 'Olaf', 'Viktor', 'Ashe', 'Alistar']",0.0,19232.0,0.0,32.8,33.4,1458.9,1527.7,0.16719014254650882,0.17714423773858418,0.4810127426017189,0.506512420927044
896,ESPORTSTMNT03/1673869,"['Renekton', 'Taliyah', 'Orianna', 'KaiSa', 'Alistar']",1,0.0,0.0,17766.0,-1607.0,-1123.0,1.0,0.0,0.0,2.0,"['Karma', 'Hecarim', 'Galio', 'Xayah', 'Thresh']",0.0,18889.0,5.0,32.7,32.6,1441.4,1602.1,0.25286301038898285,0.1719014254650882,0.5354010272357809,0.48763876700646025
897,ESPORTSTMNT01/1721719,"['Pantheon', 'Kindred', 'Azir', 'Heimerdinger', 'Gragas']",0,0.0,0.0,19051.0,-820.0,85.0,4.0,0.0,0.0,2.0,"['Karma', 'Hecarim', 'Orianna', 'Sivir', 'Alistar']",0.0,18966.0,2.0,34.6,34.2,1519.4,1601.4,0.08584199081903843,0.17088668760570186,0.5004683226442722,0.48493516619182514
898,ESPORTSTMNT01/1721721,"['Camille', 'Hecarim', 'Syndra', 'Xayah', 'Galio']",0,0.0,0.0,16212.0,-2642.0,-1498.0,-32.0,1.0,2.0,1.0,"['Gragas', 'Olaf', 'Twisted Fate', 'Aphelios', 'Thresh']",0.0,17710.0,1.0,27.8,31.0,1395.9,1660.1,0.16011113795602802,0.1604493839091568,0.49788386782570243,0.5117895845517564
899,ESPORTSTMNT01/1732015,"['Renekton', 'Taliyah', 'Lucian', 'KaiSa', 'Nautilus']",1,1.0,0.0,18705.0,4060.0,1914.0,40.0,8.0,11.0,1.0,"['Ornn', 'Graves', 'Anivia', 'Miss Fortune', 'Seraphine']",0.0,16791.0,0.0,31.1,27.1,1816.5,1410.5,0.21029234114520418,0.07777240879439477,0.5191158826687147,0.44823632018484877
900,ESPORTSTMNT03/1673874,"['Ornn', 'Ivern', 'Lucian', 'KaiSa', 'Gragas']",1,1.0,0.0,18177.0,642.0,-2.0,-12.0,5.0,12.0,4.0,"['Aatrox', 'Hecarim', 'Galio', 'Xayah', 'Alistar']",0.0,18179.0,8.0,28.7,29.9,1670.6,1606.4,0.1714665378110655,0.18794394781348153,0.4588932519430743,0.5063507407928458
901,ESPORTSTMNT04/1481046,"['Malphite', 'Hecarim', 'Karma', 'KaiSa', 'Shen']",0,1.0,0.0,18774.0,-963.0,-6.0,-14.0,1.0,1.0,3.0,"['Renekton', 'Graves', 'Cassiopeia', 'Miss Fortune', 'Galio']",0.0,18780.0,5.0,34.2,35.6,1564.1,1660.4,0.16687605701860353,0.11647741000241604,0.47354130130640215,0.4859489461730524
902,ESPORTSTMNT01/1732046,"['Akali', 'Graves', 'Seraphine', 'KaiSa', 'Alistar']",1,1.0,0.0,19717.0,705.0,472.0,-5.0,2.0,1.0,0.0,"['Yorick', 'Olaf', 'Anivia', 'Miss Fortune', 'Nautilus']",0.0,19245.0,0.0,34.5,35.0,1597.2,1526.7,0.21212853346218896,0.08564870741725054,0.5128433913612203,0.44774293000560006
903,ESPORTSTMNT01/1721747,"['Renekton', 'Udyr', 'Twisted Fate', 'Samira', 'Rell']",0,1.0,0.0,18780.0,591.0,570.0,22.0,1.0,2.0,2.0,"['Sett', 'Lillia', 'Lucian', 'KaiSa', 'Leona']",0.0,18210.0,4.0,34.3,32.1,1606.5,1547.4,0.1775791253926069,0.2282193766610292,0.5144494467144062,0.4965916167230365
904,ESPORTSTMNT01/1721748,"['Renekton', 'Taliyah', 'Zoe', 'Kalista', 'Leona']",1,1.0,0.0,20058.0,6293.0,4632.0,140.0,6.0,6.0,0.0,"['Malphite', 'Gragas', 'Yasuo', 'Jhin', 'Morgana']",0.0,15426.0,0.0,34.8,20.8,1833.5,1204.2,0.1327615366030442,0.0717564629137473,0.5212878858457057,0.47193278966327423
905,ESPORTSTMNT01/1732080,"['Aatrox', 'Hecarim', 'Twisted Fate', 'Jhin', 'Gragas']",1,0.0,0.0,16996.0,-1142.0,-1172.0,-44.0,0.0,0.0,2.0,"['Kled', 'Lillia', 'Lucian', 'Miss Fortune', 'Leona']",0.0,18168.0,5.0,30.0,34.4,1464.3,1578.5,0.14008214544575986,0.11751630828702586,0.502655786781854,0.48444714874355793
906,ESPORTSTMNT01/1721772,"['Sylas', 'Lillia', 'Lucian', 'Miss Fortune', 'Alistar']",1,0.0,0.0,17998.0,1089.0,1562.0,69.0,2.0,6.0,3.0,"['Malphite', 'Gragas', 'Yone', 'Aphelios', 'Lulu']",0.0,16436.0,7.0,31.9,25.0,1573.7,1464.8,0.14817588789562697,0.09755979705242812,0.4979433130870162,0.4782246858323388
907,ESPORTSTMNT01/1721775,"['Aatrox', 'Hecarim', 'Galio', 'Seraphine', 'Nautilus']",1,1.0,0.0,19069.0,1771.0,350.0,-16.0,5.0,6.0,0.0,"['Akali', 'Udyr', 'Vayne', 'Sett', 'Gragas']",0.0,18719.0,0.0,30.2,31.8,1674.0,1496.9,0.1607393090118386,0.14911814447934285,0.5113108113364364,0.49490089183910096
908,ESPORTSTMNT01/1732093,"['Urgot', 'Kayn', 'Seraphine', 'Aphelios', 'Braum']",1,0.0,0.0,18142.0,215.0,480.0,7.0,0.0,0.0,1.0,"['Ornn', 'Karthus', 'Zed', 'KaiSa', 'Galio']",0.0,17662.0,1.0,31.8,31.1,1493.9,1472.4,0.07373761778207297,0.14643633727953612,0.49143099436559723,0.5118185668301655
909,ESPORTSTMNT04/1481054,"['Volibear', 'Taliyah', 'Pantheon', 'KaiSa', 'Alistar']",1,1.0,0.0,17471.0,348.0,-931.0,-9.0,1.0,2.0,1.0,"['Gangplank', 'Ivern', 'Renekton', 'Jhin', 'Gragas']",0.0,18402.0,0.0,29.8,30.7,1489.2,1454.4,0.19565112345977292,0.11770959168881372,0.514534168232362,0.4525439760824194
910,ESPORTSTMNT01/1732102,"['Aatrox', 'Hecarim', 'Seraphine', 'KaiSa', 'Nautilus']",0,0.0,0.0,17065.0,-1435.0,-1347.0,-20.0,0.0,0.0,1.0,"['Tryndamere', 'Olaf', 'LeBlanc', 'Jhin', 'Maokai']",0.0,18412.0,2.0,28.6,30.6,1360.1,1503.6,0.21903841507610533,0.06605460256100508,0.5127032811831815,0.5486304935904044
911,ESPORTSTMNT03/1673878,"['Karma', 'Hecarim', 'Viktor', 'Lucian', 'Galio']",1,0.0,0.0,18134.0,1105.0,117.0,-8.0,7.0,14.0,4.0,"['Gnar', 'Udyr', 'Anivia', 'Tristana', 'Leona']",0.0,18017.0,7.0,29.7,30.5,1736.2,1625.7,0.1479826044938391,0.18748489973423532,0.48700540759855826,0.47226292167318384
912,ESPORTSTMNT03/1673893,"['Karma', 'Hecarim', 'Viktor', 'Lucian', 'Galio']",1,0.0,0.0,18134.0,1105.0,117.0,-8.0,7.0,14.0,4.0,"['Gnar', 'Udyr', 'Anivia', 'Tristana', 'Leona']",0.0,18017.0,7.0,29.7,30.5,1736.2,1625.7,0.1479826044938391,0.18748489973423532,0.48700540759855826,0.47226292167318384
913,ESPORTSTMNT01/1721796,"['Renekton', 'Nidalee', 'Zoe', 'Samira', 'Alistar']",0,0.0,0.0,18338.0,-1179.0,-495.0,-21.0,0.0,0.0,2.0,"['Volibear', 'Graves', 'Syndra', 'KaiSa', 'Leona']",0.0,18833.0,3.0,32.4,34.5,1448.7,1566.6,0.1610533945397439,0.2158492389466055,0.5076212548780743,0.4768947752365496
914,ESPORTSTMNT04/1481058,"['Renekton', 'Graves', 'Orianna', 'KaiSa', 'Leona']",1,0.0,0.0,18794.0,599.0,835.0,20.0,0.0,0.0,0.0,"['Gragas', 'Hecarim', 'Akali', 'Xayah', 'Rell']",0.0,17959.0,0.0,34.2,32.2,1514.3,1454.4,0.252573085286301,0.18129983087702342,0.5105002780846031,0.5008763518025703
915,ESPORTSTMNT03/1684110,"['Aatrox', 'Taliyah', 'Twisted Fate', 'Aphelios', 'Thresh']",1,1.0,0.0,18802.0,1018.0,1.0,-15.0,7.0,13.0,5.0,"['Renekton', 'Hecarim', 'Syndra', 'KaiSa', 'Nautilus']",0.0,18801.0,8.0,30.0,31.5,1783.1,1681.3,0.12749456390432473,0.24525247644358536,0.5275930714237418,0.5003810741944367
916,ESPORTSTMNT01/1732130,"['Gragas', 'Graves', 'Anivia', 'KaiSa', 'Maokai']",0,0.0,0.0,18242.0,-1231.0,-430.0,-65.0,2.0,2.0,1.0,"['Ivern', 'Olaf', 'LeBlanc', 'Aphelios', 'Thresh']",0.0,18672.0,1.0,27.4,33.9,1420.0,1543.1,0.1601836192316985,0.11686397680599178,0.47773929794106423,0.4719824913547262
917,ESPORTSTMNT01/1721802,"['Gnar', 'Lillia', 'Viktor', 'KaiSa', 'Alistar']",0,0.0,0.0,18709.0,-1293.0,-1016.0,-11.0,1.0,1.0,2.0,"['Renekton', 'Taliyah', 'Syndra', 'Aphelios', 'Morgana']",0.0,19725.0,2.0,33.1,34.2,1510.8,1640.1,0.2667794153177096,0.1221067890794878,0.5099604118006075,0.5046479838754153
918,ESPORTSTMNT01/1732131,"['Sion', 'Kindred', 'Viktor', 'KaiSa', 'Leona']",1,0.0,0.0,18690.0,782.0,545.0,8.0,3.0,4.0,1.0,"['Ornn', 'Graves', 'Ekko', 'Xayah', 'Galio']",0.0,18145.0,1.0,32.5,31.7,1591.1,1512.9,0.19026334863493596,0.11280502536844647,0.4804696371481355,0.47183781330950375
919,ESPORTSTMNT01/1721846,"['Renekton', 'Olaf', 'Syndra', 'Ashe', 'Nautilus']",1,1.0,0.0,18190.0,1123.0,105.0,-1.0,2.0,4.0,0.0,"['Aatrox', 'Taliyah', 'Lucian', 'KaiSa', 'Thresh']",0.0,18085.0,0.0,32.0,32.1,1562.6,1450.3,0.1532254167673351,0.1986470161874849,0.49181201391408946,0.5188512158749564
920,ESPORTSTMNT04/1481061,"['Gnar', 'Graves', 'Syndra', 'KaiSa', 'Rell']",0,0.0,0.0,18586.0,1265.0,245.0,6.0,4.0,12.0,1.0,"['Ornn', 'Lillia', 'Viktor', 'Jhin', 'Sett']",0.0,18341.0,2.0,33.1,32.5,1642.5,1516.0,0.24626721430297174,0.13723121526938872,0.49795911556056877,0.4676174903536799
921,ESPORTSTMNT03/1684113,"['Ornn', 'Olaf', 'Ekko', 'Samira', 'Rell']",1,0.0,0.0,17826.0,-1528.0,-514.0,-22.0,1.0,3.0,3.0,"['Irelia', 'Lillia', 'Syndra', 'Jhin', 'Alistar']",0.0,18340.0,4.0,30.2,32.4,1470.7,1623.5,0.1251268422324233,0.15032616574051705,0.4830234882968932,0.48134140141856274
922,ESPORTSTMNT01/1721862,"['Aatrox', 'Nidalee', 'Diana', 'Samira', 'Rell']",1,0.0,0.0,18150.0,86.0,-302.0,0.0,2.0,4.0,2.0,"['Kled', 'Udyr', 'Viktor', 'KaiSa', 'Bard']",0.0,18452.0,2.0,31.3,31.3,1527.8,1519.2,0.12904083111862769,0.17455907223967143,0.5057927962397337,0.49550954012715775
923,ESPORTSTMNT01/1721876,"['Gragas', 'Olaf', 'Karma', 'Xayah', 'Maokai']",1,0.0,0.0,18423.0,-14.0,-341.0,10.0,0.0,0.0,1.0,"['Camille', 'Karthus', 'Viktor', 'KaiSa', 'Thresh']",0.0,18764.0,1.0,32.9,31.9,1530.1,1531.5,0.13119110896351777,0.19432230007248127,0.4979825846502114,0.5088676271086847
924,ESPORTSTMNT03/1684115,"['Sion', 'Nidalee', 'Twisted Fate', 'KaiSa', 'Rakan']",0,1.0,0.0,19316.0,975.0,503.0,25.0,1.0,1.0,1.0,"['Riven', 'Taliyah', 'Galio', 'Aphelios', 'Rell']",0.0,18813.0,2.0,35.1,32.6,1597.6,1500.1,0.16832568253201255,0.12268663928485139,0.5193715705757087,0.5451447742582323
925,ESPORTSTMNT03/1684168,"['Camille', 'Graves', 'Syndra', 'Aphelios', 'Thresh']",1,0.0,0.0,19553.0,461.0,995.0,31.0,1.0,2.0,1.0,"['Gragas', 'Olaf', 'Viktor', 'Jhin', 'Alistar']",0.0,18558.0,2.0,35.3,32.2,1541.7,1495.6,0.1509784972215511,0.17593621647741003,0.49033806291225296,0.4887980657191558
926,ESPORTSTMNT01/1732213,"['Renekton', 'Nidalee', 'Syndra', 'KaiSa', 'Thresh']",1,0.0,0.0,18010.0,782.0,845.0,41.0,1.0,1.0,1.0,"['Vladimir', 'Nocturne', 'Qiyana', 'Aphelios', 'Alistar']",0.0,17165.0,1.0,33.2,29.1,1526.8,1448.6,0.23360715148586614,0.10367238463396955,0.5046172452710465,0.4785181675184644
927,ESPORTSTMNT03/1684184,"['Gragas', 'Volibear', 'Orianna', 'Aphelios', 'Thresh']",1,1.0,0.0,18758.0,-25.0,-50.0,-34.0,1.0,1.0,0.0,"['Aatrox', 'Hecarim', 'Akali', 'KaiSa', 'Sett']",0.0,18808.0,0.0,31.3,34.7,1510.7,1513.2,0.1873882580333414,0.21116211645324956,0.4928282556925831,0.5090873714375804
928,NA1/3760583371,"['Volibear', 'Karthus', 'Riven', 'KaiSa', 'Bard']",0,0.0,0.0,18075.0,-1968.0,-1642.0,-50.0,1.0,1.0,3.0,"['Gangplank', 'Graves', 'Lissandra', 'Aphelios', 'Gragas']",0.0,19717.0,3.0,29.2,34.2,1450.4,1647.2,0.1274220826286543,0.10618506885721188,0.5195102761840609,0.4746811260781773
929,NA1/3760473340,"['Gnar', 'Kindred', 'Karma', 'Aphelios', 'Thresh']",0,0.0,0.0,17670.0,-1464.0,-737.0,-15.0,0.0,0.0,2.0,"['Gragas', 'Olaf', 'Viktor', 'Senna', 'Sett']",0.0,18407.0,6.0,31.3,32.8,1434.8,1581.2,0.15303213336554722,0.15844406861560761,0.4844909407096445,0.4900872538108104
930,NA1/3760593225,"['Gangplank', 'Taliyah', 'Pantheon', 'Samira', 'Braum']",0,0.0,0.0,17772.0,-1017.0,-1178.0,36.0,4.0,8.0,7.0,"['Gnar', 'Hecarim', 'Galio', 'Jhin', 'Karma']",0.0,18950.0,11.0,30.4,26.8,1629.2,1730.9,0.0717323024885238,0.16482242087460738,0.5011899160583158,0.49083670355581555
931,NA1/3760353923,"['Shen', 'Olaf', 'Syndra', 'Senna', 'Galio']",1,1.0,0.0,19333.0,1793.0,1474.0,22.0,2.0,2.0,0.0,"['Gangplank', 'Kindred', 'Lulu', 'KaiSa', 'Zilean']",0.0,17859.0,0.0,31.4,29.2,1641.2,1461.9,0.1262140613674801,0.12655230732060885,0.4851213691097077,0.47299236725651206
932,NA1/3760583430,"['Camille', 'Kindred', 'Twisted Fate', 'Seraphine', 'Alistar']",1,1.0,0.0,18917.0,4211.0,2414.0,43.0,6.0,13.0,1.0,"['Mordekaiser', 'Hecarim', 'Akali', 'Jhin', 'Galio']",0.0,16503.0,2.0,31.7,27.4,1816.2,1395.1,0.12387050012080214,0.11331239429813963,0.5176084182102654,0.49716798402480683
933,NA1/3760473430,"['Malphite', 'Taliyah', 'Yone', 'Aphelios', 'Thresh']",1,1.0,0.0,18092.0,-892.0,-1017.0,-32.0,3.0,4.0,3.0,"['Mordekaiser', 'Udyr', 'Orianna', 'Senna', 'Bard']",0.0,19109.0,3.0,29.1,32.3,1514.9,1604.1,0.10388982846098091,0.12674559072239672,0.4992681205564799,0.5025783690900647
934,NA1/3760353958,"['Yone', 'Sejuani', 'Sylas', 'KaiSa', 'Pantheon']",0,1.0,0.0,17418.0,255.0,-446.0,-27.0,9.0,14.0,7.0,"['Urgot', 'Lillia', 'Cassiopeia', 'Jhin', 'Galio']",0.0,17864.0,11.0,25.8,28.5,1735.4,1709.9,0.13481517274704033,0.09642425706692437,0.49446744969397505,0.4692742026114736
