gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT03/1751006,"['Gragas', 'Elise', 'Irelia', 'Aphelios', 'Thresh']",1,0.0,0.0,15837.0,17603.0,301.0,-431.0,-920.0,-6.0,5.0,5.0,5.0,"[""Cho'Gath"", 'Lillia', 'Yasuo', ""Kai'Sa"", 'Sett']",0.0,16268.0,18523.0,307.0,7.0
ESPORTSTMNT03/1751009,"['Wukong', 'Nidalee', 'Yone', 'Jhin', 'Leona']",0,0.0,0.0,13948.0,17702.0,299.0,-2545.0,-1854.0,-54.0,0.0,0.0,2.0,"['Aatrox', 'Graves', 'Ryze', 'Xayah', 'Rell']",0.0,16493.0,19556.0,353.0,3.0
ESPORTSTMNT06/1580331,"['Gnar', 'Lillia', 'Lucian', 'Miss Fortune', 'Gragas']",1,1.0,0.0,16512.0,19458.0,347.0,1436.0,1193.0,17.0,3.0,2.0,1.0,"['Ornn', 'Skarner', 'Orianna', 'Xayah', 'Rell']",0.0,15076.0,18265.0,330.0,2.0
EUW1/5093975363,"['Gnar', 'Skarner', 'Seraphine', 'Tristana', 'Blitzcrank']",0,0.0,0.0,15522.0,18998.0,333.0,-102.0,-144.0,-18.0,1.0,0.0,1.0,"['Sylas', 'Hecarim', 'Sion', ""Kai'Sa"", 'Nautilus']",0.0,15624.0,19142.0,351.0,2.0
EUW1/5094193697,"['Gnar', 'Skarner', 'Seraphine', 'Tristana', 'Blitzcrank']",0,0.0,0.0,15522.0,18998.0,333.0,-102.0,-144.0,-18.0,1.0,0.0,1.0,"['Sylas', 'Hecarim', 'Sion', ""Kai'Sa"", 'Nautilus']",0.0,15624.0,19142.0,351.0,2.0
ESPORTSTMNT03/1751026,"['Mordekaiser', 'Ivern', 'Yone', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,14288.0,17286.0,294.0,-100.0,-605.0,-11.0,1.0,2.0,0.0,"['Gragas', 'Graves', 'LeBlanc', 'Vayne', 'Alistar']",0.0,14388.0,17891.0,305.0,0.0
ESPORTSTMNT03/1751052,"['Gragas', 'Graves', 'Orianna', 'Aphelios', 'Alistar']",0,1.0,0.0,15769.0,18436.0,300.0,-317.0,-315.0,-19.0,3.0,11.0,3.0,"['Kennen', 'Udyr', 'Azir', 'Jhin', 'Rell']",0.0,16086.0,18751.0,319.0,6.0
EUW1/5093766139,"['Karma', 'Udyr', 'Ekko', 'Vayne', 'Alistar']",1,0.0,0.0,15748.0,18978.0,293.0,-835.0,74.0,-29.0,4.0,5.0,4.0,"['Rumble', 'Lillia', 'Lucian', 'Samira', 'Galio']",0.0,16583.0,18904.0,322.0,4.0
ESPORTSTMNT03/1751069,"['Riven', 'Hecarim', 'Orianna', 'Senna', 'Seraphine']",1,0.0,0.0,15183.0,18672.0,332.0,36.0,-535.0,12.0,0.0,0.0,1.0,"['Camille', 'Udyr', 'Sylas', 'Karma', 'Blitzcrank']",0.0,15147.0,19207.0,320.0,2.0
ESPORTSTMNT05/1822196,"['Gnar', 'Hecarim', 'Orianna', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,16828.0,18433.0,333.0,1073.0,264.0,57.0,1.0,1.0,2.0,"[""Cho'Gath"", 'Kindred', 'Twisted Fate', 'Senna', 'Sett']",0.0,15755.0,18169.0,276.0,6.0
ESPORTSTMNT03/1751084,"['Gnar', 'Udyr', 'Ryze', ""Kai'Sa"", 'Alistar']",1,0.0,0.0,14944.0,17061.0,288.0,-1100.0,-403.0,-15.0,3.0,3.0,4.0,"['Gangplank', 'Olaf', 'Viktor', 'Xayah', 'Leona']",0.0,16044.0,17464.0,303.0,8.0
ESPORTSTMNT03/1751103,"['Camille', 'Olaf', 'Ekko', 'Xayah', 'Thresh']",1,1.0,0.0,16200.0,19149.0,320.0,1028.0,1480.0,14.0,3.0,3.0,2.0,"['Jayce', 'Jarvan IV', 'Syndra', 'Sivir', 'Shen']",0.0,15172.0,17669.0,306.0,3.0
ESPORTSTMNT05/1822199,"['Gragas', 'Kindred', 'Syndra', 'Jhin', 'Alistar']",1,0.0,0.0,13903.0,17034.0,282.0,-1291.0,-725.0,-23.0,1.0,1.0,2.0,"['Sett', 'Lillia', 'Irelia', 'Miss Fortune', 'Rell']",0.0,15194.0,17759.0,305.0,2.0
ESPORTSTMNT03/1751121,"['Aatrox', 'Shyvana', 'Jayce', 'Ezreal', 'Alistar']",1,1.0,0.0,15634.0,19008.0,320.0,52.0,106.0,-10.0,2.0,3.0,2.0,"['Sion', 'Nidalee', 'Zoe', ""Kai'Sa"", 'Leona']",0.0,15582.0,18902.0,330.0,4.0
ESPORTSTMNT05/1822203,"['Gragas', 'Hecarim', 'Azir', 'Senna', 'Alistar']",1,1.0,0.0,15128.0,18234.0,317.0,-244.0,214.0,-13.0,1.0,2.0,0.0,"['Renekton', 'Lillia', 'Tristana', ""Kai'Sa"", 'Rell']",0.0,15372.0,18020.0,330.0,0.0
ESPORTSTMNT03/1751146,"['Renekton', 'Nidalee', 'Viktor', 'Xayah', 'Rakan']",0,0.0,0.0,15131.0,18580.0,328.0,262.0,530.0,14.0,1.0,2.0,1.0,"['Gnar', 'Lillia', 'Syndra', 'Draven', 'Rell']",0.0,14869.0,18050.0,314.0,0.0
ESPORTSTMNT03/1751159,"['Gragas', 'Skarner', 'Orianna', 'Aphelios', 'Thresh']",1,1.0,0.0,16198.0,19228.0,338.0,1155.0,318.0,18.0,2.0,1.0,1.0,"['Rumble', 'Udyr', 'Yone', 'Kalista', 'Blitzcrank']",0.0,15043.0,18910.0,320.0,2.0
ESPORTSTMNT03/1751168,"['Renekton', 'Olaf', 'Twisted Fate', 'Ezreal', 'Nautilus']",1,1.0,0.0,16169.0,19330.0,345.0,1458.0,1063.0,20.0,1.0,1.0,0.0,"['Quinn', 'Lillia', 'Ryze', ""Kai'Sa"", 'Rell']",0.0,14711.0,18267.0,325.0,0.0
ESPORTSTMNT05/1822205,"['Gnar', 'Taliyah', 'Ziggs', 'Samira', 'Rell']",0,0.0,0.0,14884.0,17532.0,315.0,-1782.0,-691.0,9.0,2.0,1.0,5.0,"['Malphite', 'Jarvan IV', 'Azir', 'Jhin', 'Gragas']",0.0,16666.0,18223.0,306.0,10.0
ESPORTSTMNT03/1751181,"['Aatrox', 'Kindred', 'Galio', 'Senna', 'Braum']",1,1.0,0.0,14849.0,17365.0,314.0,-889.0,-1385.0,-22.0,1.0,3.0,1.0,"['Sion', 'Hecarim', 'Syndra', 'Kalista', 'Rell']",0.0,15738.0,18750.0,336.0,1.0
ESPORTSTMNT03/1751196,"['Camille', 'Lillia', 'Orianna', 'Xayah', 'Alistar']",0,0.0,0.0,14581.0,17773.0,317.0,-1488.0,-586.0,-20.0,0.0,0.0,2.0,"['Shen', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Pantheon']",0.0,16069.0,18359.0,337.0,4.0
ESPORTSTMNT03/1751207,"['Gnar', 'Lillia', 'Vayne', 'Seraphine', 'Senna']",1,1.0,0.0,16024.0,18016.0,304.0,1304.0,641.0,-7.0,3.0,9.0,1.0,"['Irelia', 'Udyr', 'Galio', 'Xayah', 'Nautilus']",0.0,14720.0,17375.0,311.0,3.0
ESPORTSTMNT03/1751225,"['Irelia', 'Olaf', 'Corki', 'Lucian', 'Nautilus']",0,0.0,0.0,15279.0,19185.0,364.0,76.0,368.0,45.0,0.0,0.0,1.0,"['Wukong', 'Graves', 'Azir', 'Seraphine', 'Rell']",0.0,15203.0,18817.0,319.0,1.0
ESPORTSTMNT03/1751228,"['Gnar', 'Lillia', 'Lucian', 'Ezreal', 'Seraphine']",0,0.0,0.0,15543.0,16876.0,268.0,881.0,1032.0,15.0,3.0,4.0,2.0,"['Gangplank', 'Kayn', 'Zoe', 'Senna', 'Tahm Kench']",0.0,14662.0,15844.0,253.0,5.0
ESPORTSTMNT03/1751244,"['Gnar', 'Udyr', 'Azir', 'Jhin', 'Rakan']",1,1.0,0.0,16336.0,18415.0,342.0,1848.0,915.0,21.0,2.0,2.0,0.0,"['Aatrox', 'Olaf', 'Viktor', 'Ezreal', 'Rell']",0.0,14488.0,17500.0,321.0,0.0
ESPORTSTMNT03/1751247,"['Gragas', 'Taliyah', 'Tristana', 'Samira', 'Alistar']",1,0.0,0.0,16594.0,18342.0,329.0,-31.0,-345.0,-14.0,1.0,2.0,3.0,"['Aatrox', 'Graves', 'Syndra', ""Kai'Sa"", 'Leona']",0.0,16625.0,18687.0,343.0,3.0
ESPORTSTMNT03/1751256,"['Riven', 'Lillia', 'Orianna', 'Rakan', ""Kai'Sa""]",1,1.0,0.0,15710.0,18467.0,313.0,215.0,-461.0,-38.0,3.0,3.0,1.0,"['Gnar', 'Graves', 'Zoe', 'Xayah', 'Rell']",0.0,15495.0,18928.0,351.0,1.0
ESPORTSTMNT03/1751266,"['Aatrox', 'Gragas', 'Zoe', 'Samira', 'Leona']",1,1.0,0.0,16036.0,18627.0,314.0,719.0,536.0,-1.0,3.0,3.0,2.0,"['Gangplank', 'Graves', 'Syndra', ""Kai'Sa"", 'Galio']",0.0,15317.0,18091.0,315.0,2.0
NA1/3786019173,"['Gnar', 'Udyr', 'Azir', 'Miss Fortune', 'Nautilus']",1,0.0,0.0,15868.0,18675.0,324.0,-1150.0,-1326.0,-4.0,2.0,2.0,5.0,"['Shen', 'Dr. Mundo', 'Syndra', 'Aphelios', 'Thresh']",0.0,17018.0,20001.0,328.0,6.0
NA1/3786268922,"['Maokai', 'Hecarim', 'Tristana', ""Kai'Sa"", 'Bard']",1,0.0,0.0,14418.0,18189.0,293.0,-525.0,200.0,-20.0,1.0,2.0,1.0,"['Aatrox', 'Gragas', 'Azir', 'Samira', 'Alistar']",0.0,14943.0,17989.0,313.0,1.0
NA1/3786118815,"['Malphite', 'Olaf', 'Viktor', 'Senna', 'Tahm Kench']",1,1.0,0.0,16758.0,18037.0,264.0,758.0,82.0,-39.0,5.0,7.0,2.0,"['Gragas', 'Graves', 'Syndra', ""Kog'Maw"", 'Lulu']",0.0,16000.0,17955.0,303.0,2.0
NA1/3786019263,"['Camille', 'Graves', 'Twisted Fate', 'Ezreal', 'Braum']",0,1.0,0.0,15520.0,18454.0,324.0,-102.0,-1109.0,2.0,1.0,4.0,2.0,"['Shen', 'Nocturne', 'Galio', ""Kai'Sa"", 'Rakan']",0.0,15622.0,19563.0,322.0,2.0
NA1/3786388662,"['Shen', 'Graves', 'Zoe', ""Kai'Sa"", 'Thresh']",1,1.0,0.0,16817.0,18868.0,296.0,2400.0,1701.0,7.0,7.0,8.0,2.0,"['Renekton', 'Taliyah', 'Yone', 'Xayah', 'Leona']",0.0,14417.0,17167.0,289.0,0.0
ESPORTSTMNT03/1751269,"['Gangplank', 'Lillia', 'Azir', 'Tristana', 'Rell']",0,1.0,0.0,16588.0,19559.0,319.0,1173.0,711.0,-8.0,4.0,7.0,1.0,"['Gragas', 'Udyr', 'Syndra', ""Kai'Sa"", 'Alistar']",0.0,15415.0,18848.0,327.0,1.0
NA1/3786119026,"['Karma', 'Udyr', 'LeBlanc', 'Miss Fortune', 'Maokai']",0,1.0,0.0,14979.0,17503.0,291.0,-968.0,-676.0,-16.0,2.0,3.0,3.0,"['Urgot', 'Lillia', 'Viktor', 'Senna', 'Nautilus']",0.0,15947.0,18179.0,307.0,7.0
NA1/3786019536,"['Shen', 'Hecarim', 'Xerath', ""Kai'Sa"", 'Galio']",1,1.0,0.0,16779.0,18269.0,300.0,1971.0,715.0,-18.0,5.0,13.0,1.0,"['Sett', 'Lillia', 'Azir', 'Xayah', 'Rakan']",0.0,14808.0,17554.0,318.0,2.0
NA1/3786019565,"['Aatrox', 'Lillia', 'Twisted Fate', 'Senna', 'Rell']",1,1.0,0.0,20731.0,20474.0,317.0,5187.0,4097.0,65.0,13.0,14.0,5.0,"['Ornn', 'Hecarim', 'Kassadin', 'Aphelios', 'Thresh']",0.0,15544.0,16377.0,252.0,6.0
NA1/3786119262,"['Gragas', 'Graves', 'Ryze', ""Kai'Sa"", 'Leona']",0,1.0,0.0,16253.0,18565.0,317.0,-159.0,797.0,29.0,4.0,4.0,5.0,"['Malphite', 'Olaf', 'Syndra', 'Samira', 'Alistar']",0.0,16412.0,17768.0,288.0,10.0
NA1/3786219122,"['Aatrox', 'Lillia', 'Syndra', 'Senna', 'Tahm Kench']",1,1.0,0.0,18177.0,19544.0,299.0,4359.0,2350.0,11.0,7.0,9.0,0.0,"['Shen', 'Hecarim', 'Ekko', ""Kai'Sa"", 'Blitzcrank']",0.0,13818.0,17194.0,288.0,0.0
NA1/3786389096,"['Gangplank', 'Udyr', 'Zilean', 'Kalista', 'Thresh']",0,0.0,0.0,15285.0,17908.0,279.0,678.0,-373.0,-17.0,3.0,4.0,1.0,"['Aatrox', 'Graves', 'Viktor', ""Kai'Sa"", 'Alistar']",0.0,14607.0,18281.0,296.0,1.0
NA1/3788250074,"['Urgot', 'Hecarim', 'Orianna', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,15083.0,17810.0,305.0,-1616.0,-1110.0,-9.0,2.0,4.0,5.0,"['Sylas', 'Lillia', 'Yone', 'Kalista', 'Rell']",0.0,16699.0,18920.0,314.0,6.0
NA1/3788329942,"['Jax', 'Taliyah', 'Ryze', 'Ezreal', 'Pyke']",0,1.0,0.0,16725.0,17123.0,282.0,-400.0,-1355.0,3.0,6.0,7.0,5.0,"['Shen', 'Olaf', 'Twisted Fate', 'Jhin', 'Karma']",0.0,17125.0,18478.0,279.0,5.0
NA1/3786219464,"['Maokai', 'Hecarim', 'Irelia', 'Vayne', 'Yuumi']",1,1.0,0.0,15776.0,17227.0,289.0,445.0,-1042.0,27.0,3.0,3.0,5.0,"['Sylas', 'Lillia', 'Tristana', 'Ezreal', 'Gragas']",0.0,15331.0,18269.0,262.0,3.0
NA1/3788250470,"['Shen', 'Hecarim', 'Azir', ""Kai'Sa"", 'Maokai']",1,0.0,0.0,17550.0,18114.0,272.0,2396.0,430.0,-31.0,7.0,12.0,1.0,"['Swain', 'Graves', 'Akali', 'Aphelios', 'Thresh']",0.0,15154.0,17684.0,303.0,2.0
ESPORTSTMNT06/1570469,"['Karma', 'Jarvan IV', 'Azir', ""Kai'Sa"", 'Nautilus']",0,1.0,0.0,16124.0,17584.0,301.0,-695.0,-620.0,-1.0,3.0,6.0,3.0,"['Camille', 'Nocturne', 'Viktor', 'Xayah', 'Leona']",0.0,16819.0,18204.0,302.0,4.0
ESPORTSTMNT03/1751540,"['Gangplank', 'Graves', 'Ryze', 'Aphelios', 'Thresh']",1,1.0,0.0,15516.0,18545.0,315.0,1090.0,410.0,-4.0,2.0,2.0,0.0,"['Gnar', 'Lillia', 'Orianna', ""Kai'Sa"", 'Nautilus']",0.0,14426.0,18135.0,319.0,0.0
ESPORTSTMNT06/1570484,"['Gragas', 'Graves', 'Orianna', 'Senna', 'Tahm Kench']",0,0.0,0.0,14597.0,17772.0,275.0,-1580.0,-206.0,-28.0,1.0,0.0,3.0,"['Sett', 'Hecarim', 'Taliyah', ""Kai'Sa"", 'Rell']",0.0,16177.0,17978.0,303.0,3.0
ESPORTSTMNT03/1751571,"[""Cho'Gath"", 'Graves', 'Viktor', ""Kai'Sa"", 'Leona']",0,0.0,0.0,14689.0,18261.0,312.0,-2198.0,-824.0,-18.0,1.0,2.0,4.0,"['Jayce', 'Jarvan IV', 'LeBlanc', 'Aphelios', 'Thresh']",0.0,16887.0,19085.0,330.0,7.0
ESPORTSTMNT06/1580387,"['Gangplank', 'Udyr', 'Sylas', ""Kai'Sa"", 'Sett']",1,1.0,0.0,16733.0,19346.0,327.0,2089.0,1591.0,35.0,4.0,7.0,1.0,"['Ornn', 'Hecarim', 'Galio', 'Kalista', 'Jarvan IV']",0.0,14644.0,17755.0,292.0,2.0
ESPORTSTMNT05/1822210,"['Ornn', 'Hecarim', 'Syndra', 'Jhin', 'Thresh']",0,0.0,0.0,15522.0,17661.0,275.0,-199.0,-864.0,-49.0,4.0,11.0,2.0,"['Volibear', 'Kindred', 'Orianna', ""Kai'Sa"", 'Nautilus']",0.0,15721.0,18525.0,324.0,0.0
ESPORTSTMNT03/1751609,"['Aatrox', 'Lillia', 'Orianna', 'Sivir', 'Alistar']",0,0.0,0.0,14986.0,18195.0,299.0,-1814.0,-1227.0,-41.0,2.0,3.0,4.0,"['Gangplank', 'Olaf', 'Ekko', 'Vayne', 'Rell']",0.0,16800.0,19422.0,340.0,5.0
ESPORTSTMNT03/1751616,"['Gnar', 'Lillia', 'Ekko', 'Varus', 'Sett']",1,1.0,0.0,16039.0,19803.0,333.0,1003.0,1415.0,55.0,3.0,2.0,2.0,"['Jayce', 'Hecarim', 'Zoe', 'Senna', 'Rumble']",0.0,15036.0,18388.0,278.0,2.0
ESPORTSTMNT06/1570513,"['Fiora', ""Kha'Zix"", 'Karma', ""Kai'Sa"", 'Rakan']",1,0.0,0.0,14951.0,18227.0,330.0,268.0,1289.0,25.0,1.0,0.0,1.0,"['Jax', 'Jarvan IV', 'Orianna', 'Vayne', 'Galio']",0.0,14683.0,16938.0,305.0,3.0
ESPORTSTMNT06/1580406,"['Volibear', 'Shyvana', 'Tristana', 'Samira', 'Alistar']",1,1.0,0.0,16864.0,18518.0,337.0,3249.0,1497.0,53.0,2.0,5.0,0.0,"['Camille', 'Lillia', 'Qiyana', ""Kai'Sa"", 'Rell']",0.0,13615.0,17021.0,284.0,0.0
ESPORTSTMNT05/1822216,"['Gnar', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Rell']",1,1.0,0.0,14813.0,18294.0,313.0,-156.0,-191.0,-16.0,1.0,1.0,0.0,"['Malphite', 'Jarvan IV', 'Orianna', 'Samira', 'Gragas']",0.0,14969.0,18485.0,329.0,0.0
ESPORTSTMNT03/1751632,"['Malphite', 'Olaf', 'Azir', 'Senna', 'Galio']",0,1.0,0.0,15734.0,19178.0,323.0,-1006.0,-1212.0,-32.0,1.0,2.0,3.0,"['Gnar', 'Lillia', 'Corki', 'Aphelios', 'Thresh']",0.0,16740.0,20390.0,355.0,6.0
ESPORTSTMNT03/1751635,"['Gragas', 'Udyr', 'Syndra', 'Xayah', 'Leona']",0,0.0,0.0,15896.0,15774.0,244.0,-2213.0,-3130.0,-81.0,4.0,4.0,5.0,"['Gangplank', 'Lillia', 'Orianna', 'Miss Fortune', 'Alistar']",0.0,18109.0,18904.0,325.0,10.0
ESPORTSTMNT06/1580414,"['Aatrox', 'Hecarim', 'Syndra', 'Samira', 'Rell']",0,0.0,0.0,15402.0,17594.0,290.0,-708.0,-311.0,3.0,3.0,6.0,4.0,"['Darius', 'Jarvan IV', 'Sylas', 'Miss Fortune', 'Thresh']",0.0,16110.0,17905.0,287.0,5.0
ESPORTSTMNT05/1822224,"['Gragas', 'Olaf', 'Azir', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,15917.0,18068.0,324.0,1053.0,451.0,22.0,2.0,3.0,1.0,"[""Cho'Gath"", 'Kindred', 'Orianna', 'Miss Fortune', 'Rell']",0.0,14864.0,17617.0,302.0,2.0
ESPORTSTMNT03/1751662,"['Volibear', 'Udyr', 'Azir', 'Ashe', 'Rell']",0,0.0,0.0,16018.0,18979.0,338.0,-371.0,559.0,0.0,2.0,2.0,2.0,"['Ornn', 'Dr. Mundo', 'Twisted Fate', 'Senna', 'Alistar']",0.0,16389.0,18420.0,338.0,6.0
ESPORTSTMNT03/1751668,"['Gnar', 'Dr. Mundo', 'Azir', 'Senna', 'Rell']",0,0.0,0.0,14995.0,18574.0,337.0,-460.0,-1120.0,-29.0,0.0,0.0,0.0,"['Irelia', 'Udyr', 'Viktor', ""Kai'Sa"", 'Alistar']",0.0,15455.0,19694.0,366.0,0.0
ESPORTSTMNT03/1751669,"['Renekton', 'Lillia', 'Azir', 'Aphelios', 'Thresh']",1,1.0,0.0,14993.0,17986.0,328.0,180.0,404.0,22.0,1.0,1.0,2.0,"['Volibear', 'Hecarim', 'Orianna', 'Ashe', 'Nautilus']",0.0,14813.0,17582.0,306.0,3.0
ESPORTSTMNT06/1580424,"['Fiora', 'Graves', 'Orianna', 'Xayah', 'Rell']",1,1.0,0.0,18269.0,19578.0,338.0,2971.0,1025.0,23.0,4.0,7.0,1.0,"['Gnar', 'Hecarim', 'Viktor', 'Jhin', 'Alistar']",0.0,15298.0,18553.0,315.0,2.0
ESPORTSTMNT05/1822229,"['Gragas', ""Kha'Zix"", 'Azir', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,15422.0,18036.0,288.0,611.0,-273.0,-37.0,3.0,7.0,0.0,"['Pantheon', 'Lillia', 'Ekko', 'Samira', 'Nautilus']",0.0,14811.0,18309.0,325.0,0.0
ESPORTSTMNT03/1751694,"['Volibear', 'Lillia', 'Yone', 'Xayah', 'Poppy']",0,0.0,0.0,14345.0,18159.0,314.0,-1560.0,-1367.0,-19.0,0.0,0.0,2.0,"['Camille', 'Nidalee', 'Orianna', 'Miss Fortune', 'Alistar']",0.0,15905.0,19526.0,333.0,3.0
ESPORTSTMNT03/1751697,"['Lulu', 'Olaf', 'Ryze', 'Xayah', 'Alistar']",0,1.0,0.0,15227.0,18034.0,297.0,-137.0,74.0,4.0,2.0,4.0,3.0,"['Gnar', 'Graves', 'Azir', ""Kai'Sa"", 'Rakan']",0.0,15364.0,17960.0,293.0,7.0
ESPORTSTMNT03/1761773,"['Gragas', 'Graves', 'Zoe', 'Aphelios', 'Thresh']",0,0.0,0.0,13320.0,16704.0,269.0,-3198.0,-2132.0,-55.0,0.0,0.0,4.0,"['Sion', 'Nocturne', 'Viktor', 'Xayah', 'Alistar']",0.0,16518.0,18836.0,324.0,6.0
ESPORTSTMNT03/1761795,"['Ornn', 'Dr. Mundo', 'Syndra', 'Draven', 'Thresh']",0,1.0,0.0,14362.0,18041.0,304.0,-188.0,705.0,14.0,0.0,0.0,0.0,"['Jayce', 'Skarner', 'Orianna', 'Senna', 'Tahm Kench']",0.0,14550.0,17336.0,290.0,0.0
NA1/3788744161,"['Shen', 'Jarvan IV', 'Azir', ""Kai'Sa"", 'Galio']",1,0.0,0.0,16043.0,18281.0,283.0,1763.0,478.0,2.0,4.0,5.0,1.0,"['Swain', 'Graves', 'Viktor', 'Xayah', 'Leona']",0.0,14280.0,17803.0,281.0,1.0
NA1/3788514526,"['Volibear', 'Olaf', 'Sylas', 'Miss Fortune', 'Rell']",1,1.0,0.0,16970.0,17393.0,279.0,77.0,-692.0,-3.0,7.0,12.0,6.0,"['Aatrox', 'Hecarim', 'Zoe', ""Kai'Sa"", 'Leona']",0.0,16893.0,18085.0,282.0,11.0
NA1/3788484619,"['Ornn', 'Graves', 'Azir', 'Senna', 'Nautilus']",0,1.0,0.0,16543.0,18178.0,268.0,0.0,333.0,-40.0,5.0,6.0,5.0,"['Camille', 'Olaf', 'Ryze', 'Miss Fortune', 'Bard']",0.0,16543.0,17845.0,308.0,10.0
NA1/3788744636,"['Sion', 'Lillia', 'Orianna', 'Miss Fortune', 'Rell']",1,1.0,0.0,16788.0,18173.0,321.0,2445.0,849.0,40.0,5.0,6.0,1.0,"['Ornn', 'Graves', 'Syndra', 'Xayah', 'Alistar']",0.0,14343.0,17324.0,281.0,2.0
NA1/3788484944,"['Sylas', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Rell']",1,1.0,0.0,17976.0,17831.0,305.0,1529.0,153.0,22.0,4.0,7.0,6.0,"[""Cho'Gath"", 'Hecarim', 'Yone', 'Xayah', 'Rakan']",0.0,16447.0,17678.0,283.0,8.0
NA1/3788514972,"['Aatrox', 'Lillia', 'Viktor', ""Kai'Sa"", 'Thresh']",0,0.0,0.0,13465.0,16276.0,270.0,-2718.0,-1865.0,-7.0,0.0,0.0,4.0,"['Volibear', 'Olaf', 'Ekko', 'Miss Fortune', 'Yuumi']",0.0,16183.0,18141.0,277.0,11.0
NA1/3788745005,"['Ornn', 'Graves', 'Anivia', 'Jhin', 'Rell']",0,0.0,0.0,15247.0,18859.0,297.0,-686.0,264.0,-18.0,2.0,4.0,3.0,"['Aatrox', 'Hecarim', 'Viktor', 'Aphelios', 'Thresh']",0.0,15933.0,18595.0,315.0,4.0
ESPORTSTMNT03/1761928,"['Renekton', 'Skarner', 'Azir', 'Vayne', 'Seraphine']",1,0.0,0.0,14472.0,17823.0,300.0,-1320.0,-671.0,-6.0,0.0,0.0,3.0,"['Volibear', 'Udyr', 'Viktor', 'Kalista', 'Leona']",0.0,15792.0,18494.0,306.0,4.0
ESPORTSTMNT03/1761960,"['Renekton', 'Taliyah', 'Sett', 'Samira', 'Alistar']",0,0.0,0.0,14690.0,17425.0,300.0,-1930.0,-1629.0,-38.0,1.0,0.0,3.0,"['Gnar', 'Lillia', 'Syndra', ""Kai'Sa"", 'Rell']",0.0,16620.0,19054.0,338.0,6.0
ESPORTSTMNT03/1761983,"['Sion', 'Udyr', 'Seraphine', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,16704.0,16937.0,257.0,90.0,727.0,30.0,8.0,17.0,7.0,"['Gragas', 'Trundle', 'Azir', 'Ezreal', 'Karma']",0.0,16614.0,16210.0,227.0,17.0
ESPORTSTMNT03/1762001,"['Aatrox', 'Taliyah', 'Sett', ""Kai'Sa"", 'Braum']",0,1.0,0.0,15625.0,18762.0,345.0,-491.0,-1047.0,-9.0,1.0,1.0,2.0,"['Jayce', 'Graves', 'Syndra', 'Samira', 'Rell']",0.0,16116.0,19809.0,354.0,2.0
ESPORTSTMNT03/1762038,"['Sion', 'Udyr', 'Syndra', 'Tristana', 'Alistar']",0,1.0,0.0,15581.0,18173.0,312.0,106.0,-933.0,-8.0,1.0,2.0,2.0,"['Aatrox', 'Dr. Mundo', 'Azir', ""Kai'Sa"", 'Gragas']",0.0,15475.0,19106.0,320.0,3.0
ESPORTSTMNT03/1762103,"['Renekton', 'Taliyah', 'Orianna', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,15700.0,16578.0,283.0,-573.0,-377.0,27.0,3.0,7.0,3.0,"['Karma', 'Lillia', 'Sett', 'Vayne', 'Nami']",0.0,16273.0,16955.0,256.0,8.0
ESPORTSTMNT06/1570554,"['Gragas', 'Olaf', 'Azir', 'Jhin', 'Galio']",0,0.0,0.0,14643.0,18479.0,341.0,-16.0,-207.0,49.0,0.0,0.0,1.0,"['Ornn', 'Kayn', 'Xerath', 'Aphelios', 'Lulu']",0.0,14659.0,18686.0,292.0,2.0
ESPORTSTMNT03/1762129,"['Gragas', 'Lillia', 'Lucian', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,16290.0,18388.0,336.0,1352.0,-270.0,8.0,3.0,3.0,1.0,"['Gangplank', 'Hecarim', 'Azir', 'Xayah', 'Rell']",0.0,14938.0,18658.0,328.0,0.0
ESPORTSTMNT03/1752096,"['Gragas', 'Udyr', 'Orianna', 'Tristana', 'Rell']",1,1.0,0.0,16091.0,19087.0,344.0,1239.0,-2.0,16.0,2.0,6.0,0.0,"['Aatrox', 'Olaf', 'Galio', 'Vayne', 'Alistar']",0.0,14852.0,19089.0,328.0,0.0
ESPORTSTMNT06/1580463,"['Irelia', 'Lillia', 'Orianna', 'Sivir', 'Rakan']",0,0.0,0.0,16422.0,18790.0,347.0,476.0,-542.0,20.0,3.0,5.0,2.0,"['Gnar', 'Graves', 'Galio', 'Aphelios', 'Thresh']",0.0,15946.0,19332.0,327.0,2.0
